protein	log2FC	p-val
sp|P0AAV6|YBGS_ECOLI	3.555	1.625e-09
sp|P16095|SDHL_ECOLI	0.81	0.0005235
sp|P04036|DAPB_ECOLI	0.771	3.43e-10
sp|P0ACJ0|LRP_ECOLI	0.202	0.699
sp|P60785|LEPA_ECOLI	-0.234	0.031
sp|P64451|YDCL_ECOLI	1.222	1.887e-14
sp|P0A7N4|RL32_ECOLI	-0.025	0.535
sp|P0AET2|HDEB_ECOLI	5.422	1.625e-09
sp|P31133|POTF_ECOLI	0.465	0.007
sp|P06987|HIS7_ECOLI	-1.683	0.0
sp|P04391|OTC1_ECOLI	-4.004	0.0
sp|Q46920|QUEF_ECOLI	0.603	0.0003336
sp|P62768|YAEH_ECOLI	1.699	0.0
sp|P0A8G9|EX7S_ECOLI	0.551	0.0006584
sp|P0A991|ALF1_ECOLI	1.914	0.0
sp|P37344|PSPF_ECOLI	1.349	0.0004922
sp|P17846|CYSI_ECOLI	-4.483	0.0
sp|P0C018|RL18_ECOLI	-0.676	2.549e-06
sp|P0A6V1|GLGC_ECOLI	1.308	1.742e-12
sp|P0AFM4|PSIF_ECOLI	3.596	1.308e-08
sp|P36879|YADG_ECOLI	0.222	0.604
sp|P09169|OMPT_ECOLI	0.421	4.856e-12
sp|P09551|ARGT_ECOLI	0.783	0.0
sp|P77173|ZIPA_ECOLI	0.604	0.0004105
sp|P09424|MTLD_ECOLI	2.062	0.0
sp|P0A8X0|YJGA_ECOLI	1.797	7.772e-15
sp|P0A9W3|ETTA_ECOLI	-0.267	0.02
sp|P0AE52|BCP_ECOLI	-0.223	0.003
sp|P30863|DKGB_ECOLI	1.471	0.0
sp|P0ABH0|FTSA_ECOLI	-0.055	0.214
sp|P76008|LDCA_ECOLI	-0.587	0.0007585
sp|P0AC13|DHPS_ECOLI	-0.462	0.001
sp|P0A7E1|PYRD_ECOLI	-0.45	1.358e-06
sp|P0A7I0|RF1_ECOLI	-0.31	0.021
sp|P0AC51|ZUR_ECOLI	1.15	4.99e-05
sp|P37902|GLTI_ECOLI	1.039	0.0
sp|P31475|YIEP_ECOLI	0.709	0.002
sp|P0A8F8|UVRB_ECOLI	0.919	1.23e-13
sp|P12758|UDP_ECOLI	1.357	0.0
sp|P0AFL6|PPX_ECOLI	1.13	1.339e-07
sp|P31806|NNR_ECOLI	1.115	6.988e-05
sp|P0AEK4|FABI_ECOLI	-0.234	0.000849
sp|P21367|YCAC_ECOLI	1.945	1.51e-14
sp|P04994|EX7L_ECOLI	0.203	0.148
sp|P0A707|IF3_ECOLI	-0.008	0.838
sp|P25524|CODA_ECOLI	-0.982	5.436e-11
sp|P0A910|OMPA_ECOLI	1.121	0.0
sp|P0A7R5|RS10_ECOLI	0.035	0.312
sp|P0A7B3|NADK_ECOLI	1.042	0.0007507
sp|P07014|SDHB_ECOLI	-1.555	0.0
