protein	log2FC	p-val
sp|P0A884|TYSY_ECOLI	-0.311	0.074
sp|P37634|RLMJ_ECOLI	-0.391	0.006
sp|P0A7P5|RL34_ECOLI	-0.298	0.499
sp|P77213|GCS2_ECOLI	0.849	0.004
sp|P76071|INSH5_ECOLI	-0.29	0.461
sp|P0A8J4|YBED_ECOLI	0.241	0.223
sp|P0AAG8|MGLA_ECOLI	0.421	4.029e-05
sp|P0A8R4|SLYX_ECOLI	0.567	0.021
sp|P0AG96|SECE_ECOLI	0.191	0.641
sp|P0A988|DPO3B_ECOLI	0.209	0.297
sp|P76550|YFFS_ECOLI	0.018	0.731
sp|P36979|RLMN_ECOLI	0.128	0.149
sp|P76208|YNIB_ECOLI	-1.352	3.935e-05
sp|P0ACP5|GNTR_ECOLI	0.344	0.037
sp|P0ACY9|YEBG_ECOLI	-0.265	0.396
sp|P33136|OPGG_ECOLI	0.106	0.425
sp|P0A8V2|RPOB_ECOLI	-0.189	1.024e-05
sp|P27298|OPDA_ECOLI	0.133	0.147
sp|P0ADA3|NLPD_ECOLI	0.53	6.017e-05
sp|P23839|YICC_ECOLI	0.209	0.003
sp|P0ADY3|RL14_ECOLI	-0.169	0.146
sp|P69924|RIR2_ECOLI	0.019	0.508
sp|P15288|PEPD_ECOLI	-0.109	0.271
sp|P00935|METB_ECOLI	-0.287	0.0002277
sp|P0AGE6|CHRR_ECOLI	0.088	0.543
sp|P28635|METQ_ECOLI	0.313	1.67e-06
sp|P77695|GNSB_ECOLI	-0.039	0.131
sp|P0AEZ9|MOAB_ECOLI	0.215	0.083
sp|P42641|OBG_ECOLI	0.027	0.392
sp|P0A7Z0|RPIA_ECOLI	0.304	0.005
sp|P0AEX9|MALE_ECOLI	0.652	0.0
sp|P00961|SYGB_ECOLI	-0.046	0.287
sp|P60560|GUAC_ECOLI	0.164	0.176
sp|P0A9Q7|ADHE_ECOLI	-1.711	0.0
sp|P06959|ODP2_ECOLI	-0.567	0.0
sp|P17117|NFSA_ECOLI	0.342	0.026
sp|P0C0L2|OSMC_ECOLI	0.712	1.533e-08
sp|P0AEI4|RIMO_ECOLI	-0.115	0.198
sp|P11875|SYR_ECOLI	-0.044	0.97
sp|P21513|RNE_ECOLI	-0.591	0.0
sp|P0A8I3|YAAA_ECOLI	0.005	0.833
sp|P39265|ALSB_ECOLI	0.884	0.0002535
sp|P0A9K9|SLYD_ECOLI	0.391	0.002
sp|P23827|ECOT_ECOLI	-0.087	0.818
sp|P0AAR3|YBAK_ECOLI	-0.082	0.251
sp|P63386|MLAF_ECOLI	0.56	0.017
sp|Q46845|YGHU_ECOLI	0.674	1.415e-09
sp|P25552|GPPA_ECOLI	-0.735	0.004
sp|P77781|MENI_ECOLI	-0.2	0.89
sp|P0A9Q9|DHAS_ECOLI	-0.06	0.591
sp|P31134|POTG_ECOLI	0.686	0.0002905
sp|P77552|YDHQ_ECOLI	0.074	0.67
sp|P0ACA1|YIBF_ECOLI	0.418	0.006
sp|P0AF28|NARL_ECOLI	0.211	0.137
sp|P77581|ASTC_ECOLI	0.247	0.336
sp|P37648|YHJJ_ECOLI	0.184	0.234
sp|P23869|PPIB_ECOLI	0.277	0.03
sp|P0AAI5|FABF_ECOLI	0.489	1.626e-07
sp|P75792|SUPH_ECOLI	-0.626	0.001
sp|P0AFC3|NUOA_ECOLI	-0.524	0.107
sp|P0A7M9|RL31_ECOLI	0.059	0.927
sp|P0AG90|SECD_ECOLI	-0.277	0.0002073
sp|P31069|KCH_ECOLI	0.211	0.493
sp|P0ABE2|BOLA_ECOLI	0.199	1.0
sp|P0A6T3|GAL1_ECOLI	0.735	1.342e-05
sp|P0A6R0|FABH_ECOLI	0.252	0.064
sp|P75838|YCAO_ECOLI	-0.681	8.513e-05
sp|P0A9S5|GLDA_ECOLI	0.53	0.019
sp|P21151|FADA_ECOLI	0.506	0.0002219
sp|P08956|T1RK_ECOLI	-0.132	0.499
sp|P30750|METN_ECOLI	-0.412	0.002
sp|P76055|TTCA_ECOLI	-0.314	0.334
sp|P0AD49|YFIA_ECOLI	0.179	0.024
sp|P39411|NCPP_ECOLI	-0.198	0.366
sp|P76537|YFEY_ECOLI	0.359	0.027
sp|P0A6Z6|NIKR_ECOLI	-0.367	0.065
sp|P76038|PUUD_ECOLI	-0.61	0.046
sp|P06971|FHUA_ECOLI	0.11	0.067
sp|P0ABK5|CYSK_ECOLI	-0.049	0.27
sp|P0A6A8|ACP_ECOLI	-0.29	0.712
sp|P09373|PFLB_ECOLI	-0.019	0.94
sp|P0AGK8|ISCR_ECOLI	-0.076	0.757
sp|P0AFG0|NUSG_ECOLI	-0.09	0.028
sp|P06610|BTUE_ECOLI	0.659	6.534e-05
sp|P0ABD8|BCCP_ECOLI	0.48	0.001
sp|P0A867|TALA_ECOLI	0.915	0.0
sp|P15977|MALQ_ECOLI	-0.197	0.142
sp|P69805|PTND_ECOLI	-0.788	6.247e-12
sp|P75874|YCCU_ECOLI	0.703	1.952e-06
sp|P0A6Y1|IHFB_ECOLI	0.442	0.0006371
sp|P0ACE3|HHA_ECOLI	-0.475	0.013
sp|P40874|MTOX_ECOLI	0.04	0.728
sp|P0ACK5|DEOR_ECOLI	0.668	0.831
sp|P0AFZ3|SSPB_ECOLI	-0.249	0.284
sp|P0AC38|ASPA_ECOLI	1.079	0.0
sp|P11447|ARLY_ECOLI	-0.417	1.829e-07
sp|P0AA04|PTHP_ECOLI	-0.437	0.001
sp|P68187|MALK_ECOLI	-0.316	0.553
sp|P0AFU8|RISA_ECOLI	-0.29	0.052
sp|P66817|DIAA_ECOLI	0.336	0.372
sp|P0AEP3|GALU_ECOLI	0.448	0.0001189
sp|P77348|MPPA_ECOLI	0.679	6.033e-05
sp|P0AB12|YCCF_ECOLI	-0.702	0.003
sp|P0AB28|YCED_ECOLI	-0.154	0.101
sp|P77171|YDCI_ECOLI	-0.049	0.583
sp|P38489|NFSB_ECOLI	-0.117	0.854
sp|P07109|HISP_ECOLI	0.099	0.138
sp|P02918|PBPA_ECOLI	-0.366	0.074
sp|P04968|ILVA_ECOLI	-0.633	4.515e-08
sp|P63020|NFUA_ECOLI	0.103	0.182
sp|P76621|GLAH_ECOLI	1.559	1.146e-07
sp|P00579|RPOD_ECOLI	-0.031	0.522
sp|P0AAB6|GALF_ECOLI	0.326	0.01
sp|P0A6V8|GLK_ECOLI	0.219	0.002
sp|P23893|GSA_ECOLI	0.192	0.058
sp|P00887|AROH_ECOLI	0.08	0.532
sp|P0A8W0|NANR_ECOLI	0.872	0.000239
sp|P0A7X6|RIMM_ECOLI	0.221	0.156
sp|P31677|OTSA_ECOLI	0.625	1.31e-06
sp|P55734|YGAP_ECOLI	0.208	0.563
sp|P0A812|RUVB_ECOLI	-0.1	0.786
sp|P45395|KDSD_ECOLI	0.134	0.881
sp|P0A9G8|MODE_ECOLI	0.377	0.066
sp|P0A887|UBIE_ECOLI	0.042	0.518
sp|P37751|WBBK_ECOLI	-0.165	0.347
sp|P36929|RSMB_ECOLI	0.202	0.368
sp|P31455|YIDR_ECOLI	0.52	0.005
sp|P0AEE3|DEGS_ECOLI	-0.075	0.62
sp|P0AES6|GYRB_ECOLI	-0.175	0.017
sp|P67087|RSMI_ECOLI	0.028	0.71
sp|P0A9X4|MREB_ECOLI	0.112	0.566
sp|P0AB24|EFEO_ECOLI	-0.849	8.78e-13
sp|P60624|RL24_ECOLI	-0.096	0.133
sp|P0A6U3|MNMG_ECOLI	-0.163	0.182
sp|P69874|POTA_ECOLI	-0.55	5.651e-05
sp|P0AC84|GLO2_ECOLI	0.537	0.007
sp|P0AC81|LGUL_ECOLI	0.399	0.003
sp|P16703|CYSM_ECOLI	-0.174	0.019
sp|P0ACA7|GSTB_ECOLI	0.402	0.002
sp|P0AEG6|DSBC_ECOLI	0.235	0.517
sp|P67826|CUTC_ECOLI	-0.16	0.386
sp|P0AG14|SOHB_ECOLI	-0.02	0.229
sp|P0AAI9|FABD_ECOLI	-0.106	0.255
sp|P77554|YAHJ_ECOLI	-0.587	0.179
sp|P75974|COHE_ECOLI	-0.004	0.747
sp|P0A8K1|PSD_ECOLI	-0.217	0.106
sp|P0AE18|MAP1_ECOLI	0.073	0.684
sp|P27303|EMRA_ECOLI	-0.535	0.322
sp|P0ABT5|DUSB_ECOLI	-0.644	0.009
sp|P77258|NEMA_ECOLI	-0.106	0.488
sp|P0AGE0|SSB_ECOLI	0.281	0.025
sp|P0A8G6|NQOR_ECOLI	0.687	1.798e-10
sp|P08622|DNAJ_ECOLI	0.388	0.0004045
sp|P33920|NDPA_ECOLI	-0.18	0.013
sp|P09424|MTLD_ECOLI	0.718	1.132e-07
sp|P77526|YFCG_ECOLI	0.335	0.032
sp|P0ABS8|HOLE_ECOLI	-0.305	0.382
sp|P02943|LAMB_ECOLI	0.818	1.708e-12
sp|P32705|ACTP_ECOLI	1.991	3.767e-08
sp|P0AG93|SECF_ECOLI	0.046	0.703
sp|P39315|QOR2_ECOLI	0.239	0.092
sp|P0ADY1|PPID_ECOLI	0.225	0.006
sp|P77395|CNOX_ECOLI	-0.061	0.409
sp|P09832|GLTD_ECOLI	-0.271	1.308e-06
sp|P17846|CYSI_ECOLI	-0.031	0.878
sp|P0AFM6|PSPA_ECOLI	0.686	1.8e-10
sp|P69828|PTKA_ECOLI	0.1	0.99
sp|P02925|RBSB_ECOLI	1.037	0.0
sp|P21599|KPYK2_ECOLI	0.423	2.519e-07
sp|P0A7F6|SPED_ECOLI	-0.615	1.261e-05
sp|P0AAX8|YBIS_ECOLI	0.051	0.853
sp|P61714|RISB_ECOLI	-0.052	0.792
sp|P25738|MSYB_ECOLI	1.045	1.462e-06
sp|P35340|AHPF_ECOLI	-0.052	0.403
sp|P0AB89|PUR8_ECOLI	-0.45	8.146e-12
sp|P0A6P5|DER_ECOLI	-0.449	2.368e-05
sp|P12008|AROC_ECOLI	0.011	0.101
sp|P0AG27|YIBN_ECOLI	0.117	0.138
sp|P0AFM2|PROX_ECOLI	-0.012	0.847
sp|P0AEI6|NUDJ_ECOLI	-0.136	0.631
sp|P67910|HLDD_ECOLI	0.01	0.529
sp|P0A9T0|SERA_ECOLI	-0.633	1.602e-12
sp|P23865|PRC_ECOLI	0.126	0.068
sp|P0ABU2|YCHF_ECOLI	0.091	0.202
sp|P0A944|RIMI_ECOLI	-0.397	0.13
sp|P0AD68|FTSI_ECOLI	-0.335	0.255
sp|P76268|KDGR_ECOLI	0.028	0.931
sp|P0A9R7|FTSE_ECOLI	0.341	0.013
sp|P0A786|PYRB_ECOLI	0.112	0.132
sp|P0AEX5|KPPR_ECOLI	-0.292	0.006
sp|P26612|AMY2_ECOLI	0.548	0.0003009
sp|P0ADK8|YIBL_ECOLI	0.742	0.0003589
sp|P04983|RBSA_ECOLI	0.469	0.017
sp|P0ADF6|EDD_ECOLI	-0.947	0.002
sp|P13482|TREA_ECOLI	0.878	3.809e-05
sp|P0ADR8|PPNN_ECOLI	0.268	0.013
sp|P77173|ZIPA_ECOLI	0.248	0.139
sp|P09323|PTW3C_ECOLI	0.272	0.005
sp|P45579|HCXA_ECOLI	0.203	0.292
sp|P15723|DGTP_ECOLI	0.856	0.012
sp|P04951|KDSB_ECOLI	0.249	0.019
sp|P31802|NARP_ECOLI	0.064	0.159
sp|Q46919|YQCC_ECOLI	0.709	0.0009804
sp|P31120|GLMM_ECOLI	-0.226	0.006
sp|P61316|LOLA_ECOLI	0.143	0.233
sp|P75818|YBJP_ECOLI	0.655	1.772e-06
sp|P41407|AZOR_ECOLI	-0.148	0.105
sp|P0A903|BAMC_ECOLI	-0.039	0.866
sp|P0ABP8|DEOD_ECOLI	0.405	0.002
sp|P60546|KGUA_ECOLI	0.067	0.304
sp|P22333|ADD_ECOLI	-0.182	0.433
sp|P76108|YDCS_ECOLI	2.241	0.0
sp|P76535|MURQ_ECOLI	0.559	0.004
sp|P0A912|PAL_ECOLI	-0.362	0.001
sp|P0A8D3|YAII_ECOLI	-0.197	0.058
sp|P0A8D0|NRDR_ECOLI	0.122	0.174
sp|P52643|LDHD_ECOLI	0.119	0.297
sp|P75797|GSIB_ECOLI	0.214	0.016
sp|P23883|PUUC_ECOLI	-0.628	0.0009431
sp|P39325|YTFQ_ECOLI	1.659	3.742e-07
sp|P0AGD1|SODC_ECOLI	1.085	1.091e-05
sp|P0A7D4|PURA_ECOLI	0.029	0.471
sp|P0A9K3|PHOL_ECOLI	0.058	0.235
sp|P08957|T1MK_ECOLI	-0.245	0.005
sp|P77522|SUFB_ECOLI	-0.158	0.168
sp|P18335|ARGD_ECOLI	-0.032	0.455
sp|P11454|ENTF_ECOLI	-0.102	0.806
sp|P31057|PANB_ECOLI	0.294	0.012
sp|P37647|KDGK_ECOLI	0.079	0.3
sp|P0AEB2|DACA_ECOLI	-0.116	0.093
sp|P0ADV7|MLAC_ECOLI	0.213	0.683
sp|P77791|MAA_ECOLI	0.361	0.173
sp|P0A940|BAMA_ECOLI	0.138	0.027
sp|P0A7I0|RF1_ECOLI	-0.252	0.062
sp|P0AF67|TSAE_ECOLI	-0.022	0.537
sp|P19926|AGP_ECOLI	0.854	1.045e-11
sp|P0AD10|YECJ_ECOLI	-0.25	0.16
sp|P78061|PUUA_ECOLI	-0.711	6.196e-05
sp|P33643|RLUD_ECOLI	0.233	0.765
sp|P77202|DSBG_ECOLI	-0.126	0.73
sp|P03018|UVRD_ECOLI	0.173	0.083
sp|P0DMC7|RCSB_ECOLI	0.257	0.003
sp|P76290|CMOA_ECOLI	0.474	0.035
sp|Q46939|YQEF_ECOLI	0.2	0.361
sp|P0AEN8|FUCM_ECOLI	0.319	0.16
sp|Q47147|YAFJ_ECOLI	0.21	0.068
sp|P0A8I5|TRMB_ECOLI	-0.225	0.283
sp|P0A698|UVRA_ECOLI	-0.357	6.191e-05
sp|P32157|YIIM_ECOLI	0.975	0.0001416
sp|P12281|MOEA_ECOLI	0.313	0.005
sp|P0A9V1|LPTB_ECOLI	0.244	0.002
sp|P0ABH0|FTSA_ECOLI	0.058	0.539
sp|P0A840|SURE_ECOLI	0.086	0.967
sp|P16384|MIAA_ECOLI	-0.003	0.253
sp|P27550|ACSA_ECOLI	1.043	0.0
sp|P0ADF8|ILVN_ECOLI	0.34	0.018
sp|P32099|LPLA_ECOLI	0.029	0.819
sp|P0A915|OMPW_ECOLI	0.683	0.007
sp|P07623|METAS_ECOLI	-0.223	0.221
sp|P37643|YHJE_ECOLI	-0.5	0.006
sp|P0AD33|YFCZ_ECOLI	0.853	0.0007909
sp|P37177|PT1P_ECOLI	-0.652	0.0002335
sp|P0A9F9|METR_ECOLI	-0.289	0.294
sp|P0A7E9|PYRH_ECOLI	0.286	0.024
sp|P0ADT2|YGIB_ECOLI	-0.523	0.092
sp|P08997|MASY_ECOLI	0.914	0.0
sp|P0A8A0|YEBC_ECOLI	-0.242	0.005
sp|P0A8H6|YIHI_ECOLI	0.085	0.156
sp|P0A6G3|PNCC_ECOLI	0.44	0.077
sp|P66948|BEPA_ECOLI	0.071	0.711
sp|P0AE08|AHPC_ECOLI	-0.12	0.856
sp|P0ADW3|YHCB_ECOLI	0.178	0.008
sp|P0AFL6|PPX_ECOLI	-0.089	0.427
sp|P45470|YHBO_ECOLI	0.809	2.344e-06
sp|P07639|AROB_ECOLI	0.34	0.0007013
sp|P77214|CUSF_ECOLI	0.07	0.421
sp|P39285|MSCM_ECOLI	0.123	0.046
sp|P0A9P0|DLDH_ECOLI	-0.214	0.002
sp|P0A7J7|RL11_ECOLI	-0.152	0.051
sp|P0A6S7|GPDA_ECOLI	0.018	0.601
sp|P0A9F3|CYSB_ECOLI	0.242	0.026
sp|P75915|YCDY_ECOLI	0.113	0.411
sp|P45464|LPOA_ECOLI	0.32	4.15e-05
sp|P0A9W9|YRDA_ECOLI	0.32	0.004
sp|P0ADQ7|YGAM_ECOLI	1.293	1.263e-10
sp|P0AFG6|ODO2_ECOLI	-0.122	0.619
sp|P69425|TATB_ECOLI	0.278	0.142
sp|P33599|NUOCD_ECOLI	0.323	0.0001278
sp|P0A8U6|METJ_ECOLI	0.03	0.699
sp|P0C0K3|SRKA_ECOLI	-0.613	0.007
sp|P64506|YEBY_ECOLI	-0.373	0.317
sp|P0DP89|ILVGP_ECOLI	-0.138	0.8
sp|P0AEC3|ARCB_ECOLI	0.085	0.483
sp|P0C8J8|GATZ_ECOLI	-0.166	0.12
sp|P69831|PTKC_ECOLI	0.398	0.003
sp|P77150|PDXY_ECOLI	-0.578	0.005
sp|P77247|HXPB_ECOLI	0.301	0.09
sp|P06993|MALT_ECOLI	-0.103	0.45
sp|P0ADK0|YIAF_ECOLI	-0.083	0.609
sp|P08390|USG_ECOLI	-0.018	0.913
sp|P0AG48|RL21_ECOLI	-0.325	0.014
sp|P07862|DDLB_ECOLI	0.053	0.815
sp|P68679|RS21_ECOLI	-0.597	0.012
sp|P0A7I7|RIBA_ECOLI	0.251	0.266
sp|P26616|MAO1_ECOLI	0.193	0.03
sp|P02413|RL15_ECOLI	-0.727	7.107e-08
sp|P22106|ASNB_ECOLI	-0.216	0.009
sp|P37613|PANZ_ECOLI	-0.225	0.316
sp|P0ACB0|DNAB_ECOLI	-0.043	0.517
sp|P0A901|BLC_ECOLI	0.114	0.413
sp|P0A9K7|PHOU_ECOLI	0.601	3.471e-07
sp|P45799|NUDE_ECOLI	0.418	0.0008974
sp|P22255|CYSQ_ECOLI	0.355	0.007
sp|P76128|DDPA_ECOLI	0.8	0.003
sp|P76506|MLAA_ECOLI	0.279	0.082
sp|P15639|PUR9_ECOLI	-0.102	0.245
sp|P0AFP4|YBBO_ECOLI	-0.474	0.075
sp|P09831|GLTB_ECOLI	-0.661	0.0
sp|P0ABQ4|DYR_ECOLI	0.617	0.005
sp|P04079|GUAA_ECOLI	-0.007	0.877
sp|P0A796|PFKA_ECOLI	-0.416	2.674e-06
sp|P77689|SUFD_ECOLI	-0.273	0.134
sp|P05852|TSAD_ECOLI	-0.07	0.2
sp|P0A9A9|FUR_ECOLI	0.545	1.854e-05
sp|P0AFJ1|YJDM_ECOLI	0.904	0.262
sp|P75728|UBIF_ECOLI	0.256	0.208
sp|P0ADP0|YIGB_ECOLI	-0.306	0.011
sp|P36683|ACNB_ECOLI	0.468	0.0
sp|P08179|PUR3_ECOLI	0.411	0.0004538
sp|P52697|6PGL_ECOLI	0.475	1.518e-06
sp|P31547|METI_ECOLI	-0.055	1.0
sp|P77475|YQAB_ECOLI	-0.353	0.124
sp|P52108|RSTA_ECOLI	-0.064	0.3
sp|P0AAV4|PXPB_ECOLI	-0.146	0.678
sp|P0A7E5|PYRG_ECOLI	-0.046	0.237
sp|P00562|AK2H_ECOLI	-0.702	6.661e-16
sp|P0A6P1|EFTS_ECOLI	-0.177	0.0009081
sp|P0A9T4|TAS_ECOLI	0.573	0.002
sp|P0A847|TGT_ECOLI	0.045	0.716
sp|P0A6G7|CLPP_ECOLI	0.445	0.646
sp|P09148|GAL7_ECOLI	0.716	0.013
sp|P37760|RMLD_ECOLI	-0.117	0.218
sp|P77485|CUSS_ECOLI	-0.033	0.912
sp|P0ACL9|PDHR_ECOLI	0.035	0.713
sp|P09996|YIDB_ECOLI	0.374	0.068
sp|P29131|FTSN_ECOLI	0.178	0.385
sp|P75829|YBJX_ECOLI	0.218	0.366
sp|P33362|YEHZ_ECOLI	0.883	9.82e-07
sp|P0A7B1|PPK1_ECOLI	-0.23	0.01
sp|P00393|DHNA_ECOLI	-0.991	0.0
sp|P10441|LPXB_ECOLI	-0.901	8.268e-05
sp|P0A7S9|RS13_ECOLI	-0.234	0.0003207
sp|P0AFD4|NUOH_ECOLI	0.087	0.98
sp|P39838|RCSD_ECOLI	-0.737	7.8e-10
sp|P08200|IDH_ECOLI	0.233	0.001
sp|P77717|YBAY_ECOLI	0.299	0.158
sp|P30749|MOAE_ECOLI	-0.088	0.787
sp|P0A780|NUSB_ECOLI	0.109	0.134
sp|P0A7U7|RS20_ECOLI	-0.107	0.326
sp|P00561|AK1H_ECOLI	-0.811	0.0
sp|P0A9D8|DAPD_ECOLI	-0.503	7.235e-11
sp|P06960|OTC2_ECOLI	-0.007	0.783
sp|P0A9S7|LIVG_ECOLI	-0.053	0.349
sp|P69441|KAD_ECOLI	-0.109	0.489
sp|P0AG78|SUBI_ECOLI	-0.308	0.001
sp|P13035|GLPD_ECOLI	3.683	1.473e-11
sp|P20966|PTFBC_ECOLI	-4.47	0.0
sp|P23843|OPPA_ECOLI	-0.111	0.244
sp|P69783|PTGA_ECOLI	-0.046	0.926
sp|P37313|DPPF_ECOLI	0.249	0.892
sp|P0A9J8|CMPDT_ECOLI	0.26	2.187e-05
sp|P52097|TILS_ECOLI	-0.827	0.084
sp|P0A951|ATDA_ECOLI	-0.176	0.39
sp|P22186|MRAZ_ECOLI	0.172	0.407
sp|P0ADE6|KBP_ECOLI	0.598	1.272e-09
sp|P77748|YDIJ_ECOLI	-0.092	0.147
sp|P30859|ARTI_ECOLI	0.534	4.776e-06
sp|P33602|NUOG_ECOLI	0.421	2.737e-12
sp|P0A9S3|GATD_ECOLI	0.641	1.237e-07
sp|P76015|DHAK_ECOLI	2.01	0.0
sp|P10384|FADL_ECOLI	1.465	0.0
sp|P09551|ARGT_ECOLI	0.928	0.0
sp|P11458|NADA_ECOLI	-0.204	0.012
sp|P0ADP2|YIGI_ECOLI	-0.036	0.471
sp|P0A7C2|LEXA_ECOLI	0.144	0.193
sp|P33232|LLDD_ECOLI	0.126	0.367
sp|P0AA63|YQJA_ECOLI	-0.53	0.022
sp|P0A6F9|CH10_ECOLI	-0.379	0.006
sp|P64564|YGGT_ECOLI	-0.546	0.002
sp|P77674|ABDH_ECOLI	2.883	0.0
sp|P0ACC7|GLMU_ECOLI	-0.387	0.001
sp|P0AED0|USPA_ECOLI	0.431	0.002
sp|P76403|YEGQ_ECOLI	-0.095	0.153
sp|P0AAE0|CYCA_ECOLI	0.025	0.735
sp|P0A6P7|ENGB_ECOLI	0.201	0.231
sp|P64624|YHEO_ECOLI	-0.124	0.105
sp|P62768|YAEH_ECOLI	0.28	0.045
sp|P04391|OTC1_ECOLI	-0.12	0.236
sp|P25553|ALDA_ECOLI	1.083	0.0
sp|P0A7B5|PROB_ECOLI	-0.055	0.421
sp|P0A6L2|DAPA_ECOLI	0.191	0.026
sp|P69451|LCFA_ECOLI	0.311	0.031
sp|P0AB80|ILVE_ECOLI	-0.583	2.144e-08
sp|P28249|ASMA_ECOLI	0.055	0.681
sp|P36659|CBPA_ECOLI	-0.211	0.462
sp|P0A6T5|GCH1_ECOLI	-0.257	0.002
sp|P43329|HRPA_ECOLI	-0.693	6.187e-09
sp|P76372|WZZB_ECOLI	0.157	0.022
sp|P76008|LDCA_ECOLI	-0.255	0.272
sp|P76569|YFGD_ECOLI	0.134	0.578
sp|P0A6X3|HFQ_ECOLI	0.84	1.595e-05
sp|P75849|GLO22_ECOLI	0.156	0.011
sp|P21369|PNCA_ECOLI	0.438	0.042
sp|P04949|FLIC_ECOLI	0.193	0.635
sp|P0AAG0|DPPD_ECOLI	0.329	0.12
sp|P0A9R4|FER_ECOLI	0.597	1.389e-06
sp|P03817|MIOC_ECOLI	0.434	0.022
sp|P0A6J1|CYSC_ECOLI	0.446	0.028
sp|P0ADA1|TESA_ECOLI	0.586	0.0005776
sp|P0A9X9|CSPA_ECOLI	-0.443	0.012
sp|P0AFX0|HPF_ECOLI	0.918	0.0001262
sp|P0ACL2|EXUR_ECOLI	-0.239	0.333
sp|P0AEJ6|EUTB_ECOLI	-0.247	0.132
sp|P0A8W5|YQGE_ECOLI	-0.216	0.143
sp|P0C0V0|DEGP_ECOLI	-0.287	0.0003614
sp|P0A707|IF3_ECOLI	-0.002	0.731
sp|P31133|POTF_ECOLI	0.648	4.815e-09
sp|P39337|YJGM_ECOLI	-0.492	0.028
sp|P37649|PDEK_ECOLI	-0.286	0.588
sp|P0AB71|ALF_ECOLI	-0.415	3.666e-10
sp|P00894|ILVH_ECOLI	-0.323	0.001
sp|P0A9E5|FNR_ECOLI	0.299	0.082
sp|P0AFV4|MEPS_ECOLI	0.715	1.171e-07
sp|P0AAT9|YBEL_ECOLI	0.597	0.002
sp|P10100|RLPA_ECOLI	0.012	0.574
sp|P02930|TOLC_ECOLI	0.344	5.678e-07
sp|P0ADE4|TAMA_ECOLI	0.349	0.126
sp|P0AAC8|ISCA_ECOLI	-0.179	0.215
sp|P25906|PDXI_ECOLI	1.108	0.0
sp|P18390|YJJA_ECOLI	0.398	0.148
sp|P41409|RIHA_ECOLI	0.089	0.037
sp|P0ACP1|CRA_ECOLI	0.146	0.496
sp|P77804|YDGA_ECOLI	0.226	0.0006011
sp|P0ABQ2|GARR_ECOLI	0.925	0.001
sp|P0AD12|YEEZ_ECOLI	-0.05	0.798
sp|P07024|USHA_ECOLI	0.128	0.574
sp|P02359|RS7_ECOLI	-0.176	0.112
sp|P00350|6PGD_ECOLI	-0.25	0.0001194
sp|P37440|UCPA_ECOLI	0.307	0.043
sp|P0AG18|PURE_ECOLI	-0.302	0.008
sp|P0AFI2|PARC_ECOLI	-0.871	3.818e-11
sp|P09053|AVTA_ECOLI	-0.18	0.137
sp|P0ABB8|ATMA_ECOLI	0.054	0.901
sp|P05637|APAH_ECOLI	0.007	0.877
sp|P0ABN5|DCUA_ECOLI	0.018	0.123
sp|P0ADA5|YAJG_ECOLI	0.014	0.92
sp|P05042|FUMC_ECOLI	0.359	7.093e-05
sp|P33940|MQO_ECOLI	-1.611	0.001
sp|P0C018|RL18_ECOLI	0.019	0.309
sp|P0AGJ9|SYY_ECOLI	-0.456	2.955e-05
sp|P0A6K6|DEOB_ECOLI	0.311	3.332e-05
sp|P39321|TAMB_ECOLI	-0.476	0.01
sp|P69428|TATA_ECOLI	0.179	0.264
sp|P76402|YEGP_ECOLI	0.739	0.0001402
sp|P07913|TDH_ECOLI	0.151	0.408
sp|P32662|GPH_ECOLI	0.467	0.016
sp|P0A7A9|IPYR_ECOLI	0.357	4.274e-05
sp|P21362|YCIF_ECOLI	1.117	6.37e-06
sp|P0AEX3|KGTP_ECOLI	-0.811	2.807e-05
sp|P04335|FRSA_ECOLI	0.313	0.024
sp|P0ACF4|DBHB_ECOLI	0.48	0.0004666
sp|P0C079|RELB_ECOLI	0.324	0.359
sp|P15078|CSTA_ECOLI	0.78	1.505e-08
sp|P04805|SYE_ECOLI	-0.059	0.801
sp|P25535|UBII_ECOLI	-0.083	0.339
sp|P76316|DCYD_ECOLI	0.267	0.003
sp|P22634|MURI_ECOLI	-0.327	0.011
sp|P0ADX9|RSMD_ECOLI	0.249	0.774
sp|P10346|GLNQ_ECOLI	0.271	0.194
sp|Q2M7R5|YIBT_ECOLI	1.0	6.549e-05
sp|P0AEU7|SKP_ECOLI	-0.527	1.25e-05
sp|Q47146|FADE_ECOLI	-0.525	8.317e-07
sp|P39176|ERFK_ECOLI	0.618	0.002
sp|P0A8M3|SYT_ECOLI	0.021	0.899
sp|P0A972|CSPE_ECOLI	-0.282	0.316
sp|P21156|CYSD_ECOLI	-0.125	0.234
sp|P0A8B5|YBAB_ECOLI	0.188	0.058
sp|P33218|YEBE_ECOLI	0.156	0.227
sp|P76177|YDGH_ECOLI	0.097	0.164
sp|P22524|MUKE_ECOLI	0.538	0.0002676
sp|P0AFB1|NLPI_ECOLI	0.301	0.018
sp|P17993|UBIG_ECOLI	0.336	0.005
sp|P0AB55|YCII_ECOLI	-0.237	0.092
sp|P0ABS1|DKSA_ECOLI	0.042	0.831
sp|P20099|BISC_ECOLI	0.134	0.304
sp|P0A6E4|ASSY_ECOLI	-0.304	1.033e-06
sp|P23871|HEMH_ECOLI	0.292	0.4
sp|P0A8C4|YGFB_ECOLI	-0.224	0.292
