protein	log2FC	p-val
sp|P0A6G3|PNCC_ECOLI	0.151	0.457
sp|P0AAV4|PXPB_ECOLI	0.283	0.134
sp|P0A8J4|YBED_ECOLI	0.025	0.425
sp|Q46845|YGHU_ECOLI	0.88	1.776e-15
sp|P0AF24|NAGD_ECOLI	0.145	0.148
sp|P0A9C3|GALM_ECOLI	0.226	0.02
sp|P60340|TRUB_ECOLI	0.237	0.258
sp|P0A9J6|RBSK_ECOLI	1.312	2.887e-15
sp|P10902|NADB_ECOLI	-0.382	0.002
sp|P22256|GABT_ECOLI	1.574	0.0
sp|P0A9C9|GLPX_ECOLI	-0.269	0.052
sp|P15254|PUR4_ECOLI	-0.239	8.438e-06
sp|P37774|YECC_ECOLI	-0.046	0.876
sp|P0ABA6|ATPG_ECOLI	0.113	0.031
sp|P21888|SYC_ECOLI	-0.204	0.006
sp|P0ADA1|TESA_ECOLI	0.205	0.23
sp|P24171|DCP_ECOLI	0.271	9.558e-05
sp|P64596|YRAP_ECOLI	0.402	0.003
sp|P21645|LPXD_ECOLI	-0.261	0.03
sp|P0ACE7|HINT_ECOLI	0.214	0.204
sp|P0A6R0|FABH_ECOLI	-0.093	0.792
sp|Q46948|YAJL_ECOLI	-0.43	0.006
sp|P0ADG7|IMDH_ECOLI	-0.937	0.0
sp|P63389|YHES_ECOLI	0.123	0.198
sp|P27833|WECE_ECOLI	-0.122	0.096
sp|P27838|CYAY_ECOLI	0.361	0.04
sp|P37051|PURU_ECOLI	-0.031	0.764
sp|P0AB26|YCEB_ECOLI	-0.082	0.233
sp|P0AED7|DAPE_ECOLI	0.04	0.967
sp|P08244|PYRF_ECOLI	-0.385	3.646e-06
sp|P0A8W2|SLYA_ECOLI	0.285	0.04
sp|P0AEY3|MAZG_ECOLI	0.052	0.941
sp|P0C8J8|GATZ_ECOLI	1.945	0.0
sp|P0AB24|EFEO_ECOLI	-0.409	1.799e-05
sp|P63020|NFUA_ECOLI	-0.248	0.023
sp|P0AEJ2|ENTC_ECOLI	-0.277	0.352
sp|P0ABH7|CISY_ECOLI	1.625	0.0
sp|P0AC13|DHPS_ECOLI	-0.203	0.073
sp|P27242|WAAU_ECOLI	1.283	5.936e-07
sp|P76071|INSH5_ECOLI	0.243	0.364
sp|P06721|METC_ECOLI	-0.34	0.002
sp|P0AFG6|ODO2_ECOLI	0.684	0.0
sp|P0AG44|RL17_ECOLI	-0.454	9.202e-05
sp|P0ADW3|YHCB_ECOLI	-0.106	0.416
sp|P0ADK0|YIAF_ECOLI	-0.15	0.146
sp|P0ABT5|DUSB_ECOLI	0.463	0.045
sp|P0A881|TRPR_ECOLI	0.211	0.278
sp|P31133|POTF_ECOLI	0.425	4.776e-06
sp|P0A7T3|RS16_ECOLI	-0.179	0.041
sp|P0A7J0|RIBB_ECOLI	-0.189	0.49
sp|P02918|PBPA_ECOLI	0.341	0.07
sp|P0ADT8|YGIM_ECOLI	0.164	0.163
sp|P23847|DPPA_ECOLI	1.312	0.0
sp|P37666|GHRB_ECOLI	-0.209	0.077
sp|P0A6D7|AROK_ECOLI	-0.624	2.682e-07
sp|P76038|PUUD_ECOLI	1.218	3.658e-07
sp|P60752|MSBA_ECOLI	0.244	0.258
sp|P0C0K3|SRKA_ECOLI	0.297	0.368
sp|P62768|YAEH_ECOLI	0.975	4.663e-15
sp|P00954|SYW_ECOLI	-0.194	0.007
sp|P37765|RLUB_ECOLI	0.229	0.218
sp|P77689|SUFD_ECOLI	0.386	0.004
sp|P0A715|KDSA_ECOLI	-0.159	0.15
sp|P39411|NCPP_ECOLI	-0.153	0.591
sp|P12758|UDP_ECOLI	0.674	1.147e-09
sp|P12996|BIOB_ECOLI	-0.842	2.978e-08
sp|P08395|SPPA_ECOLI	0.123	0.652
sp|P0AC38|ASPA_ECOLI	4.654	0.0
sp|P0A763|NDK_ECOLI	1.057	0.0
sp|P0AD61|KPYK1_ECOLI	-0.231	5.409e-06
sp|P32157|YIIM_ECOLI	0.325	0.413
sp|P22106|ASNB_ECOLI	-0.234	0.0002442
sp|P0A9L3|FKBB_ECOLI	-0.377	0.001
sp|P77434|ALAC_ECOLI	0.254	0.36
sp|P19934|TOLA_ECOLI	-0.163	0.25
sp|P27303|EMRA_ECOLI	-0.156	0.714
sp|P05825|FEPA_ECOLI	-0.799	7.814e-07
sp|P60390|RSMH_ECOLI	-0.01	0.536
sp|P0AFH8|OSMY_ECOLI	-0.667	2.22e-16
sp|P0A8K5|YAEP_ECOLI	-0.207	0.247
sp|P64451|YDCL_ECOLI	0.763	1.186e-10
sp|P68919|RL25_ECOLI	-0.67	9.009e-09
sp|P43329|HRPA_ECOLI	0.279	0.032
sp|P36879|YADG_ECOLI	0.338	0.022
