protein	log2FC	p-val
sp|P16659|SYP_ECOLI	-0.378	1.871e-05
sp|P39342|YJGR_ECOLI	0.588	7.234e-08
sp|P68739|NFI_ECOLI	0.646	0.012
sp|P0A7L3|RL20_ECOLI	-0.045	0.835
sp|P0AEQ3|GLNH_ECOLI	1.001	0.0
sp|P0AF24|NAGD_ECOLI	-0.083	0.412
sp|P0ADB1|OSME_ECOLI	0.7	0.0001145
sp|P22106|ASNB_ECOLI	-0.412	1.26e-05
sp|P0AF36|ZAPB_ECOLI	-0.057	0.542
sp|P0ADT2|YGIB_ECOLI	-0.081	0.455
sp|P77202|DSBG_ECOLI	0.178	0.544
sp|P63386|MLAF_ECOLI	0.068	0.912
sp|P69829|PTSN_ECOLI	-0.208	0.106
sp|P0AG55|RL6_ECOLI	-0.197	0.046
sp|P0ABJ9|CYDA_ECOLI	1.076	4.43e-10
sp|P37177|PT1P_ECOLI	0.883	1.052e-06
sp|P0A7R1|RL9_ECOLI	-0.386	2.487e-05
sp|P0A7U3|RS19_ECOLI	-0.481	0.0001482
sp|P0AFX4|RSD_ECOLI	0.648	0.003
sp|P0A8X2|YCEI_ECOLI	-0.458	1.57e-05
sp|P35340|AHPF_ECOLI	1.025	0.0
sp|P0AFK9|POTD_ECOLI	0.144	0.108
sp|P62517|OPGH_ECOLI	0.542	0.001
sp|P36659|CBPA_ECOLI	0.876	8.403e-05
sp|P0ACF0|DBHA_ECOLI	-0.047	0.665
sp|P37692|RFAF_ECOLI	0.825	0.016
sp|P0A8D6|YMDB_ECOLI	0.459	0.179
sp|P00803|LEP_ECOLI	0.102	0.693
sp|P06129|BTUB_ECOLI	0.009	0.896
sp|P16869|FHUE_ECOLI	0.808	0.004
sp|P0AD44|YFHG_ECOLI	0.762	0.082
sp|P0AB38|LPOB_ECOLI	0.869	0.0001467
sp|P23721|SERC_ECOLI	-0.5	1.164e-10
sp|P46118|HEXR_ECOLI	1.765	2.789e-13
sp|P31554|LPTD_ECOLI	0.472	8.115e-09
sp|P33368|YOHF_ECOLI	1.34	3.569e-07
sp|P0A780|NUSB_ECOLI	0.167	0.722
sp|P22259|PCKA_ECOLI	3.057	0.0
sp|P25738|MSYB_ECOLI	0.604	0.001
sp|P31979|NUOF_ECOLI	1.11	0.0
sp|P27830|RMLB2_ECOLI	-0.277	0.489
sp|P0A8H8|YACG_ECOLI	1.106	0.04
sp|P0AFM2|PROX_ECOLI	0.016	0.648
sp|P23843|OPPA_ECOLI	0.424	3.147e-09
