protein	log2FC	p-val
sp|P0A9Q1|ARCA_ECOLI	0.904	9.77e-15
sp|P27828|WECB_ECOLI	-0.615	0.006
sp|P09053|AVTA_ECOLI	0.123	0.026
sp|P36767|RDGC_ECOLI	-0.027	0.752
sp|P0A7R1|RL9_ECOLI	-0.334	0.000557
sp|P07913|TDH_ECOLI	0.315	0.023
sp|P0A8V2|RPOB_ECOLI	-0.087	0.195
sp|P15993|AROP_ECOLI	-0.268	0.137
sp|P66948|BEPA_ECOLI	0.466	0.0002045
sp|P0AFB1|NLPI_ECOLI	0.011	0.836
sp|P25519|HFLX_ECOLI	0.054	0.281
sp|P0A993|F16PA_ECOLI	-0.826	4.805e-13
sp|P0AFF2|NUPC_ECOLI	-1.095	2.391e-05
sp|P23865|PRC_ECOLI	0.176	0.011
sp|P76578|A2MG_ECOLI	0.195	0.046
sp|P0AEE3|DEGS_ECOLI	0.049	0.899
sp|P0ADK0|YIAF_ECOLI	0.206	0.042
sp|P0A8W5|YQGE_ECOLI	-0.22	0.188
sp|P0A6Z1|HSCA_ECOLI	0.007	0.928
sp|P0A8F0|UPP_ECOLI	-0.575	2.974e-09
sp|P37903|USPF_ECOLI	0.659	5.89e-05
sp|P62620|ISPG_ECOLI	-0.015	0.871
sp|P0ABH0|FTSA_ECOLI	-0.127	0.191
sp|P0AB83|END3_ECOLI	-0.782	0.001
sp|P0A6D3|AROA_ECOLI	0.055	0.383
sp|P42641|OBG_ECOLI	0.291	0.012
sp|P0AFM2|PROX_ECOLI	-0.436	0.025
sp|P10100|RLPA_ECOLI	0.258	0.104
sp|P21151|FADA_ECOLI	0.972	0.0
sp|P04816|LIVK_ECOLI	-0.257	0.001
sp|P00509|AAT_ECOLI	-0.215	0.0005906
sp|P0AEQ1|GLCG_ECOLI	-0.537	0.027
sp|P0ADX7|YHHA_ECOLI	1.878	4.515e-11
sp|P0A962|ASPG1_ECOLI	-0.163	0.313
sp|P0A8G0|UVRC_ECOLI	0.242	0.482
sp|P0AEN1|FRE_ECOLI	-0.112	0.035
