protein	log2FC	p-val
sp|P30847|BAES_ECOLI	0.71	0.012
sp|P60240|RAPA_ECOLI	-0.262	0.032
sp|P0A8F0|UPP_ECOLI	-0.458	4.685e-07
sp|P0A953|FABB_ECOLI	0.35	0.000207
sp|P27298|OPDA_ECOLI	-0.052	0.737
sp|P33355|YEHS_ECOLI	0.218	0.483
sp|P64429|YPFJ_ECOLI	-0.257	0.204
sp|P0A9H5|BTUR_ECOLI	0.885	0.0002675
sp|P00582|DPO1_ECOLI	0.743	0.0
sp|P69776|LPP_ECOLI	0.213	0.134
sp|P0AEY5|MDAB_ECOLI	-0.509	0.008
sp|P69425|TATB_ECOLI	0.139	0.351
sp|P76008|LDCA_ECOLI	0.245	0.375
sp|P0ACL5|GLCC_ECOLI	1.854	0.0005448
sp|P21151|FADA_ECOLI	3.491	0.0
sp|P0AC44|DHSD_ECOLI	1.806	9.165e-07
sp|Q57261|TRUD_ECOLI	0.132	0.126
sp|P26616|MAO1_ECOLI	0.224	0.002
sp|P76407|YEGS_ECOLI	0.216	0.442
sp|P0AD96|LIVJ_ECOLI	0.181	0.113
sp|P0ADX7|YHHA_ECOLI	0.264	0.258
sp|P0AAS7|YBCJ_ECOLI	0.19	0.911
sp|P0AEX3|KGTP_ECOLI	0.321	0.411
sp|P0AD68|FTSI_ECOLI	1.035	3.884e-05
sp|P0A8D0|NRDR_ECOLI	0.375	0.073
sp|P0ADA5|YAJG_ECOLI	0.037	0.999
sp|Q46851|GPR_ECOLI	2.941	2.962e-13
sp|P08192|FOLC_ECOLI	-0.265	0.139
