protein	log2FC	p-val
sp|P05719|T1SK_ECOLI	-0.466	0.12
sp|P07913|TDH_ECOLI	0.726	0.0002099
sp|P64581|YQJD_ECOLI	0.109	0.549
sp|P0A7U7|RS20_ECOLI	-0.212	0.288
sp|P77444|SUFS_ECOLI	0.255	0.072
sp|P05637|APAH_ECOLI	0.457	0.076
sp|P0AEB0|CYSW_ECOLI	0.442	0.033
sp|P0A8J2|DNAT_ECOLI	0.472	0.837
sp|P0ACW6|YDCH_ECOLI	1.259	0.008
sp|P0AAS7|YBCJ_ECOLI	-0.16	0.373
sp|P23367|MUTL_ECOLI	-0.267	0.368
sp|P22188|MURE_ECOLI	0.847	5.219e-09
sp|P0ADC6|LPTG_ECOLI	-0.203	0.718
sp|P39337|YJGM_ECOLI	-0.117	0.69
sp|P30125|LEU3_ECOLI	1.21	0.0
sp|P0A7B8|HSLV_ECOLI	-0.243	0.254
sp|P06710|DPO3X_ECOLI	0.125	0.528
sp|P07023|TYRA_ECOLI	0.408	0.0006875
sp|P75691|YAHK_ECOLI	0.873	3.553e-15
sp|P31806|NNR_ECOLI	0.501	0.13
sp|P0A7B5|PROB_ECOLI	0.197	0.511
sp|P09996|YIDB_ECOLI	0.385	0.045
sp|P0AFQ7|YCFH_ECOLI	0.097	0.889
sp|P64448|YNBE_ECOLI	-0.089	0.682
sp|P0ADQ2|YIID_ECOLI	0.496	0.004
sp|P55734|YGAP_ECOLI	0.326	0.075
sp|P0AAB4|UBID_ECOLI	-0.162	0.042
sp|P75915|YCDY_ECOLI	0.309	0.062
sp|P39099|DEGQ_ECOLI	-0.038	0.615
sp|P76177|YDGH_ECOLI	-0.437	1.288e-06
sp|P37659|BCSG_ECOLI	0.094	0.874
sp|P0A972|CSPE_ECOLI	-0.721	4.616e-06
sp|P0ADZ7|YAJC_ECOLI	-0.151	0.405
sp|P09152|NARG_ECOLI	0.924	0.024
sp|P0A8F4|URK_ECOLI	0.127	0.244
sp|P0A9E5|FNR_ECOLI	-0.027	0.491
sp|P31802|NARP_ECOLI	-0.229	0.097
sp|P0A817|METK_ECOLI	-0.382	7.472e-09
sp|P0A6L0|DEOC_ECOLI	0.069	0.879
sp|P23930|LNT_ECOLI	0.182	0.473
sp|P13482|TREA_ECOLI	0.573	7.59e-05
sp|P0AEM0|FKBX_ECOLI	-0.344	0.186
sp|P0AEA8|CYSG_ECOLI	0.249	0.107
sp|P0A8W8|YFBU_ECOLI	-0.498	0.0002538
sp|P0A8S1|ARGP_ECOLI	0.128	0.432
sp|P36683|ACNB_ECOLI	1.163	0.0
sp|P0AFK0|PMBA_ECOLI	0.321	0.062
sp|P67603|YQFB_ECOLI	-0.08	0.803
sp|P0A7I0|RF1_ECOLI	-0.396	0.001
sp|P09546|PUTA_ECOLI	0.086	0.286
sp|P0A6D7|AROK_ECOLI	0.072	0.478
sp|P00960|SYGA_ECOLI	-0.106	0.122
sp|P0ABZ6|SURA_ECOLI	-0.006	0.731
sp|P31554|LPTD_ECOLI	-0.461	1.509e-06
sp|P63020|NFUA_ECOLI	-0.23	0.033
sp|P25742|RFAQ_ECOLI	-0.187	0.402
sp|P0AG30|RHO_ECOLI	0.305	0.005
sp|P0ACA7|GSTB_ECOLI	0.42	0.004
sp|P0A9H7|CFA_ECOLI	-0.206	0.275
sp|P31547|METI_ECOLI	-0.475	0.174
sp|P76170|YNFB_ECOLI	0.657	0.016
sp|P11557|DAMX_ECOLI	-0.138	0.224
sp|P39830|YBAL_ECOLI	-0.357	0.038
sp|P0A9K7|PHOU_ECOLI	0.055	0.952
sp|P04995|EX1_ECOLI	-0.116	0.277
sp|P0AEX9|MALE_ECOLI	-0.842	0.0
sp|P32160|YIIQ_ECOLI	0.008	0.931
sp|P0A879|TRPB_ECOLI	-0.132	0.08
sp|P0A9K9|SLYD_ECOLI	0.256	0.468
sp|P69874|POTA_ECOLI	-0.154	0.367
sp|P06992|RSMA_ECOLI	0.318	0.178
sp|P0AF90|RRAB_ECOLI	0.988	0.009
sp|P33602|NUOG_ECOLI	-0.393	1.596e-07
sp|P23882|FMT_ECOLI	-0.318	0.016
sp|P39406|RSMC_ECOLI	0.141	0.871
sp|P36771|LRHA_ECOLI	-0.07	0.824
sp|P0A7J3|RL10_ECOLI	-0.272	0.048
sp|P16703|CYSM_ECOLI	0.061	0.712
sp|P37349|DHAM_ECOLI	-0.793	8.31e-07
sp|P60293|MUKF_ECOLI	0.317	0.022
sp|P21420|NMPC_ECOLI	1.176	0.579
sp|P0AFT2|YECS_ECOLI	-0.266	0.788
sp|P0A9J6|RBSK_ECOLI	0.099	0.583
sp|P0AEB2|DACA_ECOLI	-0.117	0.228
sp|P0ACY3|YEAG_ECOLI	0.293	0.003
sp|P0A881|TRPR_ECOLI	0.138	0.619
sp|P00561|AK1H_ECOLI	-1.108	0.0
sp|P17315|CIRA_ECOLI	-1.399	0.0
sp|P65870|QUED_ECOLI	-0.729	0.0006838
sp|P0A850|TIG_ECOLI	-0.244	0.000133
sp|P77499|SUFC_ECOLI	0.018	0.893
sp|P0AGC3|SLT_ECOLI	0.765	3.821e-08
sp|P22333|ADD_ECOLI	0.353	0.07
sp|P0A6E6|ATPE_ECOLI	-0.39	0.013
sp|P0A9F3|CYSB_ECOLI	-0.298	0.006
sp|P0A9M8|PTA_ECOLI	0.111	0.214
sp|P0A6C8|ARGB_ECOLI	0.366	0.003
sp|P0ADT2|YGIB_ECOLI	-0.125	0.659
sp|P76397|MDTA_ECOLI	0.21	0.2
sp|P60624|RL24_ECOLI	-0.431	0.0001041
sp|P0ADV1|LPTA_ECOLI	0.052	0.968
sp|P0AEL6|FEPB_ECOLI	-0.251	0.147
sp|P09147|GALE_ECOLI	0.013	0.852
sp|P06961|CCA_ECOLI	0.537	0.078
sp|P0AGG2|TESB_ECOLI	0.61	0.002
sp|P37626|YHII_ECOLI	0.513	0.001
sp|P36548|AMIA_ECOLI	-0.561	0.005
sp|P45523|FKBA_ECOLI	0.087	0.476
sp|P06610|BTUE_ECOLI	0.378	0.052
sp|P28249|ASMA_ECOLI	0.077	0.728
sp|P0AC81|LGUL_ECOLI	0.297	0.066
sp|P77695|GNSB_ECOLI	0.047	0.293
sp|P37177|PT1P_ECOLI	0.225	0.157
sp|P04968|ILVA_ECOLI	-0.568	1.806e-07
sp|P37747|GLF_ECOLI	0.427	0.021
sp|P0A6J5|DADA_ECOLI	1.128	1.19e-12
sp|P0AFG0|NUSG_ECOLI	-0.068	0.622
sp|P62399|RL5_ECOLI	-0.298	0.005
sp|P0AAI3|FTSH_ECOLI	-0.18	0.002
sp|P18392|RSTB_ECOLI	0.531	0.074
sp|P02943|LAMB_ECOLI	-1.033	0.0
sp|Q2M7R5|YIBT_ECOLI	-0.745	0.01
sp|P17117|NFSA_ECOLI	-0.25	0.178
sp|P0A6Y1|IHFB_ECOLI	-0.058	0.641
sp|P62617|ISPF_ECOLI	0.705	0.01
sp|Q06065|ATOC_ECOLI	0.197	0.514
sp|P76027|OPPD_ECOLI	-1.01	0.001
sp|P21170|SPEA_ECOLI	-0.004	0.992
sp|P76015|DHAK_ECOLI	-0.675	3.651e-07
sp|P05020|PYRC_ECOLI	0.026	0.909
sp|P0A784|ORN_ECOLI	0.394	0.01
sp|P0AGE4|SSTT_ECOLI	0.291	0.702
sp|P37128|NUDK_ECOLI	-0.604	0.021
sp|P76116|YNCE_ECOLI	-0.311	0.0002332
sp|P0A8R9|HDFR_ECOLI	-0.085	0.343
sp|P69228|BAER_ECOLI	0.105	0.983
sp|P10441|LPXB_ECOLI	-0.172	0.705
sp|P37648|YHJJ_ECOLI	0.417	0.012
sp|P0AGK8|ISCR_ECOLI	0.121	0.996
sp|P11454|ENTF_ECOLI	-0.754	1.495e-06
sp|P0AC47|FRDB_ECOLI	1.109	0.0003152
sp|P0A6I9|COAE_ECOLI	-0.093	0.817
sp|P0A8A0|YEBC_ECOLI	-0.31	0.16
sp|P03817|MIOC_ECOLI	0.231	0.45
sp|P00962|SYQ_ECOLI	0.186	0.061
sp|P12994|YBHB_ECOLI	-0.075	1.0
sp|P0ADA3|NLPD_ECOLI	-0.222	0.036
sp|P22564|RIHC_ECOLI	0.464	0.026
sp|P76035|YCIW_ECOLI	0.127	0.911
sp|Q46939|YQEF_ECOLI	-0.059	0.71
sp|P18335|ARGD_ECOLI	-0.193	0.076
sp|P0A6G3|PNCC_ECOLI	0.437	0.132
sp|P0AB12|YCCF_ECOLI	-1.114	8.387e-05
sp|P76342|MSRP_ECOLI	0.855	0.005
sp|P42599|YGJR_ECOLI	0.32	0.146
sp|P37759|RMLB1_ECOLI	0.282	0.0008375
sp|P0AGA2|SECY_ECOLI	-0.198	0.213
sp|P0A9P4|TRXB_ECOLI	-0.421	0.011
sp|P0A761|NANE_ECOLI	-0.226	0.399
sp|P61889|MDH_ECOLI	0.861	0.0
sp|P0ABB8|ATMA_ECOLI	-1.799	3.642e-14
sp|P0ADE6|KBP_ECOLI	-0.111	0.08
sp|P32664|NUDC_ECOLI	0.009	0.75
sp|P0A7A7|PLSB_ECOLI	0.075	0.427
sp|P60546|KGUA_ECOLI	0.009	0.373
sp|P0AEQ3|GLNH_ECOLI	0.163	0.251
sp|P08192|FOLC_ECOLI	-0.217	0.054
sp|P46118|HEXR_ECOLI	-0.25	0.165
sp|P00811|AMPC_ECOLI	-0.559	0.126
sp|P26648|FTSP_ECOLI	0.157	0.547
sp|P23909|MUTS_ECOLI	-0.024	0.737
sp|P77526|YFCG_ECOLI	0.367	0.067
sp|P76537|YFEY_ECOLI	0.174	0.4
sp|P0A763|NDK_ECOLI	0.23	0.011
sp|P04982|RBSD_ECOLI	0.782	0.0001369
sp|P77300|XYNR_ECOLI	0.01	0.82
sp|P0A7Z0|RPIA_ECOLI	0.224	0.068
sp|P0A9Q1|ARCA_ECOLI	0.123	0.943
sp|P39838|RCSD_ECOLI	-0.21	0.078
sp|P0AC84|GLO2_ECOLI	0.812	0.0002774
sp|P0AC41|SDHA_ECOLI	0.916	0.0
sp|P78061|PUUA_ECOLI	-1.532	2.101e-08
sp|P11880|MURF_ECOLI	0.712	8.083e-05
sp|P39180|AG43_ECOLI	-0.303	0.001
sp|P0A746|MSRB_ECOLI	0.3	0.024
sp|P0AEC3|ARCB_ECOLI	0.064	0.662
sp|P25552|GPPA_ECOLI	-0.417	0.123
sp|P0A7H6|RECR_ECOLI	0.142	1.0
sp|P68767|AMPA_ECOLI	-0.356	0.0001705
sp|P0AA53|QMCA_ECOLI	-0.044	0.971
sp|P07118|SYV_ECOLI	-0.043	0.434
sp|P32695|DUSA_ECOLI	-0.51	0.0004116
sp|P0AEW9|K1PF_ECOLI	-2.855	3.216e-09
sp|P67095|YFCE_ECOLI	-0.3	0.105
sp|P75780|FIU_ECOLI	-1.557	0.0
sp|P05852|TSAD_ECOLI	-0.218	0.281
sp|P10384|FADL_ECOLI	0.789	1.478e-08
sp|P38054|CUSA_ECOLI	2.493	0.0
sp|P22731|LIVF_ECOLI	-0.014	0.976
sp|P76316|DCYD_ECOLI	-0.001	0.541
sp|P76506|MLAA_ECOLI	-0.287	0.019
sp|P75914|YCDX_ECOLI	0.365	0.018
sp|P0ADY7|RL16_ECOLI	-0.407	0.013
sp|P0ACB2|HEM2_ECOLI	0.436	0.005
sp|P15042|DNLJ_ECOLI	-0.115	0.076
sp|P0A6A6|LEUC_ECOLI	0.493	1.283e-06
sp|P45577|PROQ_ECOLI	0.025	0.693
sp|P08956|T1RK_ECOLI	0.094	0.513
sp|P31663|PANC_ECOLI	0.523	1.56e-05
sp|P06968|DUT_ECOLI	-0.585	0.003
sp|P02359|RS7_ECOLI	-0.242	0.006
sp|P31134|POTG_ECOLI	0.005	0.986
sp|P08622|DNAJ_ECOLI	-0.002	0.517
sp|P0A7R5|RS10_ECOLI	-0.093	0.426
sp|P0ADP7|UBIJ_ECOLI	0.656	0.361
sp|P69411|RCSF_ECOLI	-0.236	0.386
sp|P34209|YDCF_ECOLI	0.239	0.163
sp|P76291|CMOB_ECOLI	-0.137	0.477
sp|P04825|AMPN_ECOLI	0.477	5.11e-09
sp|Q46919|YQCC_ECOLI	0.222	0.246
sp|P0A8R0|RRAA_ECOLI	-0.023	0.821
sp|P0AGL7|RSME_ECOLI	-0.238	0.147
sp|P0AB77|KBL_ECOLI	1.03	8.471e-06
sp|P04425|GSHB_ECOLI	0.756	3.848e-09
sp|P0A9H1|MUG_ECOLI	-0.047	0.833
sp|P45464|LPOA_ECOLI	-0.231	0.002
sp|P08178|PUR5_ECOLI	-0.613	0.0002197
sp|P0A731|MGSA_ECOLI	0.714	0.019
sp|P06720|AGAL_ECOLI	0.09	0.498
sp|P31680|DJLA_ECOLI	0.89	0.016
sp|P0A8E5|YACL_ECOLI	0.401	0.223
sp|P0AFZ3|SSPB_ECOLI	-0.0001859	0.768
sp|P15640|PUR2_ECOLI	-0.494	2.669e-07
sp|P0AFP4|YBBO_ECOLI	-0.657	0.012
sp|P0A812|RUVB_ECOLI	0.209	0.659
sp|P08839|PT1_ECOLI	-0.932	0.0
sp|P27828|WECB_ECOLI	-0.365	0.022
sp|P37595|IAAA_ECOLI	0.934	6.021e-06
sp|P0ACB4|HEMG_ECOLI	-0.169	0.255
sp|Q47146|FADE_ECOLI	0.529	3.084e-08
sp|P0A9F1|MNTR_ECOLI	0.298	0.095
sp|P06616|ERA_ECOLI	0.164	0.345
sp|P77338|MSCK_ECOLI	-0.898	1.709e-05
sp|P0ACU7|YJDC_ECOLI	0.024	0.441
sp|P52697|6PGL_ECOLI	0.785	4.709e-09
sp|P0AFR4|YCIO_ECOLI	0.584	0.009
sp|P26602|UBIC_ECOLI	-0.155	0.366
sp|P76128|DDPA_ECOLI	0.276	0.148
sp|P0A6P9|ENO_ECOLI	-0.227	0.002
sp|P0A7T3|RS16_ECOLI	-0.079	0.495
sp|P0C054|IBPA_ECOLI	-0.201	0.135
sp|P77214|CUSF_ECOLI	2.295	5.107e-15
sp|P0C8J6|GATY_ECOLI	1.507	0.0
sp|P25519|HFLX_ECOLI	0.385	0.003
sp|P28635|METQ_ECOLI	-0.4	4.111e-07
sp|P0A7S9|RS13_ECOLI	0.005	0.79
sp|P39385|YJIN_ECOLI	0.1	0.801
sp|P0ACK8|FUCR_ECOLI	-0.222	0.102
sp|P33219|YEBF_ECOLI	0.323	0.127
sp|P78055|FSAA_ECOLI	0.013	0.967
sp|P77791|MAA_ECOLI	-0.523	0.04
sp|P27278|NADR_ECOLI	0.069	0.907
sp|P0A7Y8|RNPA_ECOLI	-0.004	0.703
sp|P37774|YECC_ECOLI	-0.476	0.005
sp|P39199|PRMB_ECOLI	-0.134	0.395
sp|P0A8X2|YCEI_ECOLI	0.703	1.751e-07
sp|P60560|GUAC_ECOLI	0.077	0.327
sp|P0AF28|NARL_ECOLI	-0.062	0.481
sp|P75829|YBJX_ECOLI	0.606	0.006
sp|P0A7N4|RL32_ECOLI	-0.429	0.017
sp|P16659|SYP_ECOLI	0.109	0.144
sp|P77735|YAJO_ECOLI	0.596	4.311e-06
sp|P0AGG4|THIO2_ECOLI	-0.79	0.002
sp|P32680|YJAG_ECOLI	0.545	0.029
sp|P0ABH7|CISY_ECOLI	1.003	0.0
sp|P0AG07|RPE_ECOLI	0.646	3.278e-05
sp|P25894|LOIP_ECOLI	-0.073	0.497
sp|P67826|CUTC_ECOLI	0.323	0.15
sp|P11446|ARGC_ECOLI	0.068	0.736
sp|P31057|PANB_ECOLI	0.581	0.0008859
sp|P23836|PHOP_ECOLI	0.474	4.544e-05
sp|P0A6H8|CLSA_ECOLI	-0.535	0.032
sp|P31119|AAS_ECOLI	0.242	0.272
sp|P0A8M6|YEEX_ECOLI	0.021	0.846
sp|P19926|AGP_ECOLI	1.052	0.0
sp|P0A7K2|RL7_ECOLI	-0.283	0.019
sp|P0ADC3|LOLC_ECOLI	-0.004	0.916
sp|P0A6E1|AROL_ECOLI	-0.173	0.06
sp|P27306|STHA_ECOLI	0.637	4.446e-07
sp|P25526|GABD_ECOLI	-0.029	0.444
sp|P36938|PGM_ECOLI	0.398	1.969e-05
sp|P0AF52|GHXP_ECOLI	-0.471	0.134
sp|P0ADI7|YECD_ECOLI	0.529	0.007
sp|P26612|AMY2_ECOLI	0.286	0.081
sp|P75713|ALLE_ECOLI	0.028	0.971
sp|P15288|PEPD_ECOLI	0.507	7.606e-07
sp|P0A6V1|GLGC_ECOLI	0.567	2.605e-05
sp|P14900|MURD_ECOLI	0.593	0.003
sp|P0AFU4|GLRR_ECOLI	-0.213	0.392
sp|P0A6P1|EFTS_ECOLI	-0.265	7.344e-05
sp|P0A6A8|ACP_ECOLI	-0.941	9.683e-06
sp|P26646|ACUI_ECOLI	0.244	0.028
sp|P0ABI4|CORA_ECOLI	0.198	0.171
sp|P0AEX3|KGTP_ECOLI	-0.926	9.571e-07
sp|P69831|PTKC_ECOLI	0.37	0.017
sp|P27298|OPDA_ECOLI	0.124	0.242
sp|P0AEX5|KPPR_ECOLI	0.421	0.083
sp|P0AEJ6|EUTB_ECOLI	0.077	0.616
sp|P07762|GLGB_ECOLI	0.624	2.21e-05
sp|P69924|RIR2_ECOLI	-0.663	9.019e-06
sp|P0AAG3|GLTL_ECOLI	-0.609	0.004
sp|P0A9D8|DAPD_ECOLI	0.139	0.745
sp|P76149|SAD_ECOLI	0.151	0.466
sp|P68699|ATPL_ECOLI	-0.633	0.024
sp|P0A7T7|RS18_ECOLI	-0.156	0.34
sp|Q46856|YQHD_ECOLI	0.146	0.21
sp|P0AEW6|INGK_ECOLI	-0.309	0.024
sp|P08997|MASY_ECOLI	1.37	0.0
sp|P06709|BIRA_ECOLI	0.091	0.567
sp|P26281|HPPK_ECOLI	-0.198	0.651
sp|P0A8I3|YAAA_ECOLI	-0.431	8.501e-07
sp|P0ABS8|HOLE_ECOLI	-0.136	0.391
sp|P0A884|TYSY_ECOLI	-0.172	0.158
sp|P0AES2|GUDD_ECOLI	0.706	0.072
sp|P27848|YIGL_ECOLI	-0.189	0.212
sp|P0A927|TSX_ECOLI	-0.354	0.017
sp|P0ABN5|DCUA_ECOLI	-0.527	0.016
sp|P33232|LLDD_ECOLI	0.657	4.24e-06
sp|P29217|YCEH_ECOLI	0.351	0.025
sp|P0ABZ4|KDSC_ECOLI	-0.286	0.332
sp|P0A7W1|RS5_ECOLI	-0.127	0.237
sp|P23522|GARL_ECOLI	0.865	0.223
sp|P37643|YHJE_ECOLI	-2.403	1.477e-08
sp|P52061|IXTPA_ECOLI	0.213	0.161
sp|P08331|CPDB_ECOLI	0.798	1.554e-11
sp|P0AFM9|PSPB_ECOLI	0.754	0.002
sp|P0AED5|UVRY_ECOLI	-0.359	0.064
sp|P08200|IDH_ECOLI	0.376	6.995e-06
sp|P0A9T8|YBBA_ECOLI	0.708	0.015
sp|P23886|CYDC_ECOLI	-0.438	0.005
sp|P23839|YICC_ECOLI	0.219	0.047
sp|P39265|ALSB_ECOLI	-1.18	2.323e-09
sp|P0A7J7|RL11_ECOLI	-0.27	0.112
sp|P68919|RL25_ECOLI	-0.175	0.164
sp|P0AEI1|MIAB_ECOLI	-0.536	2.47e-08
sp|P0A8Y3|YIHX_ECOLI	0.094	0.769
sp|P33599|NUOCD_ECOLI	-0.265	2.662e-05
sp|P39315|QOR2_ECOLI	0.784	0.000193
sp|P0A7V0|RS2_ECOLI	-0.097	0.231
sp|P39342|YJGR_ECOLI	0.124	0.285
sp|P27434|RODZ_ECOLI	0.039	0.402
sp|P0AEZ3|MIND_ECOLI	0.186	0.181
sp|P52095|DCLZ_ECOLI	0.228	0.484
sp|P0AET8|HDHA_ECOLI	0.93	7.901e-10
sp|P0AFF6|NUSA_ECOLI	-0.078	0.173
sp|P76507|YFDI_ECOLI	-0.838	0.002
sp|P25745|MNMA_ECOLI	0.302	0.05
sp|P0A7E1|PYRD_ECOLI	-0.493	2.101e-07
sp|P0AFA7|NHAB_ECOLI	-0.626	0.017
sp|P0A877|TRPA_ECOLI	0.005	0.773
sp|P0ADX1|YHFA_ECOLI	0.406	0.105
sp|P0AAG8|MGLA_ECOLI	-0.485	1.635e-05
sp|P45799|NUDE_ECOLI	-0.098	0.566
sp|P52007|YECM_ECOLI	-0.119	0.434
sp|P0A8C4|YGFB_ECOLI	0.091	0.922
sp|P0A6I6|COAD_ECOLI	0.437	0.18
sp|P76008|LDCA_ECOLI	0.271	0.17
sp|P05042|FUMC_ECOLI	-0.38	0.002
sp|P0AEP9|GLCD_ECOLI	1.022	0.002
sp|P0A707|IF3_ECOLI	-0.342	0.002
sp|P0C018|RL18_ECOLI	-0.188	0.519
sp|P0ADA5|YAJG_ECOLI	-0.288	0.028
sp|P0A9Q7|ADHE_ECOLI	-0.235	0.0002463
sp|P63235|GADC_ECOLI	1.208	0.0007256
sp|P64612|ZAPE_ECOLI	0.211	0.32
sp|P0AEN1|FRE_ECOLI	0.074	0.787
sp|P06129|BTUB_ECOLI	-0.053	0.631
sp|P0AF98|LPTF_ECOLI	-0.367	0.135
sp|P27250|AHR_ECOLI	-0.201	0.21
sp|P0A8X0|YJGA_ECOLI	0.084	0.677
sp|P27550|ACSA_ECOLI	0.229	0.015
sp|P0A955|ALKH_ECOLI	0.238	0.381
sp|P77544|YFCF_ECOLI	0.117	0.654
sp|P40874|MTOX_ECOLI	-0.086	0.72
sp|P75736|YBFF_ECOLI	-0.175	0.69
sp|P00956|SYI_ECOLI	0.184	0.153
sp|P0ADN6|YIFL_ECOLI	0.031	0.89
sp|P0AAT9|YBEL_ECOLI	0.14	0.551
sp|P09126|HEM4_ECOLI	0.069	0.948
sp|P76541|EUTL_ECOLI	0.177	0.911
sp|P77212|RCLA_ECOLI	-0.464	0.000572
sp|P75864|RLMKL_ECOLI	-0.23	0.131
sp|P07813|SYL_ECOLI	0.394	4.475e-07
sp|P00894|ILVH_ECOLI	-0.228	0.142
sp|P25535|UBII_ECOLI	-0.238	0.571
sp|P09373|PFLB_ECOLI	0.33	1.507e-05
sp|P0A6T1|G6PI_ECOLI	-0.159	0.196
sp|P0AF18|NAGA_ECOLI	-0.487	2.031e-06
sp|P77148|YDHS_ECOLI	0.772	1.647e-05
sp|P0AGG0|THIL_ECOLI	0.488	0.019
sp|P04846|NLPA_ECOLI	0.047	0.976
sp|P17169|GLMS_ECOLI	0.422	0.0003328
sp|P23305|YIGA_ECOLI	-0.016	0.423
sp|P0AA31|YEDF_ECOLI	0.199	0.586
sp|P06715|GSHR_ECOLI	-0.076	0.508
sp|P09029|PURK_ECOLI	-0.047	0.877
sp|P0A8G0|UVRC_ECOLI	0.034	0.988
sp|P0AB26|YCEB_ECOLI	-0.276	0.117
sp|P0A7C6|PEPE_ECOLI	0.846	0.089
sp|P22259|PCKA_ECOLI	0.668	3.034e-12
sp|P09831|GLTB_ECOLI	-0.109	0.02
sp|P0AD96|LIVJ_ECOLI	0.031	0.685
sp|P0ADZ4|RS15_ECOLI	-0.134	0.442
sp|P0A799|PGK_ECOLI	0.215	0.002
sp|P0AFV4|MEPS_ECOLI	2.238	1.342e-10
sp|P0AG80|UGPB_ECOLI	0.227	0.063
sp|P0A749|MURA_ECOLI	-0.346	0.0006194
sp|P0A9W3|ETTA_ECOLI	-0.175	0.007
sp|P0ACA1|YIBF_ECOLI	0.0006278	0.879
sp|P0AD12|YEEZ_ECOLI	0.247	0.467
sp|P0AFL6|PPX_ECOLI	-0.257	0.077
sp|P0AB65|ACYP_ECOLI	0.168	0.56
sp|P45531|TUSC_ECOLI	0.587	0.051
sp|P0AF50|YJBR_ECOLI	0.901	6.879e-05
sp|P75913|GHRA_ECOLI	0.173	0.138
sp|P40191|PDXK_ECOLI	-0.178	0.219
sp|P75682|YAGE_ECOLI	0.642	0.015
sp|P69428|TATA_ECOLI	-0.618	0.0007914
sp|P0A921|PA1_ECOLI	-0.198	0.196
sp|P0CB39|EPTC_ECOLI	-0.747	0.001
sp|P68739|NFI_ECOLI	0.65	0.026
sp|P37745|RMLC_ECOLI	0.314	0.175
sp|P02931|OMPF_ECOLI	-0.31	0.008
sp|P09099|XYLB_ECOLI	-0.026	0.786
sp|P0AED9|DCM_ECOLI	0.216	0.775
sp|P76576|YFGM_ECOLI	0.09	0.719
sp|P77625|HXPA_ECOLI	0.107	0.355
sp|P69222|IF1_ECOLI	-0.411	0.045
sp|P76113|CURA_ECOLI	0.271	0.149
sp|P0AB67|PNTB_ECOLI	-1.149	0.0
sp|P0A8R7|YCJF_ECOLI	-0.239	0.336
sp|P0A951|ATDA_ECOLI	0.872	0.005
sp|P23538|PPSA_ECOLI	1.454	0.0
sp|P0ABF6|CDD_ECOLI	0.328	0.291
sp|P0AFU8|RISA_ECOLI	0.31	0.169
sp|P63177|RLMB_ECOLI	-0.363	0.033
sp|P0A8N3|SYK1_ECOLI	0.049	0.741
sp|P43671|PQIB_ECOLI	0.035	0.438
sp|P0AEZ9|MOAB_ECOLI	0.726	4.53e-10
sp|P0A8N5|SYK2_ECOLI	0.46	0.036
sp|P0AG96|SECE_ECOLI	-0.266	0.333
sp|P0A9G8|MODE_ECOLI	0.088	0.962
sp|P0AF24|NAGD_ECOLI	0.024	0.938
sp|P0ACY9|YEBG_ECOLI	-0.892	0.002
sp|P0A6C5|ARGA_ECOLI	0.071	0.935
sp|P77775|YFCH_ECOLI	0.387	0.04
sp|P0A6S7|GPDA_ECOLI	0.402	0.006
sp|P32705|ACTP_ECOLI	0.447	0.037
sp|P13001|BIOH_ECOLI	0.778	0.004
sp|P0ACV8|YMJA_ECOLI	0.787	0.035
sp|P0AG44|RL17_ECOLI	-0.272	0.002
sp|P68066|GRCA_ECOLI	0.419	0.002
sp|P0AEW4|CPDA_ECOLI	0.13	0.962
sp|P37903|USPF_ECOLI	0.041	0.577
sp|P0AEV9|HYCI_ECOLI	-0.077	0.596
sp|P0ABU7|EXBB_ECOLI	-0.253	0.279
sp|P0A962|ASPG1_ECOLI	-0.206	0.228
sp|P0C8J8|GATZ_ECOLI	1.126	0.0
sp|P33940|MQO_ECOLI	1.034	3.834e-05
sp|P0A7W7|RS8_ECOLI	-0.167	0.056
sp|P77258|NEMA_ECOLI	0.076	0.429
sp|P33195|GCSP_ECOLI	0.000712	0.883
sp|P77302|DGCM_ECOLI	-0.002	0.659
sp|P0ABA4|ATPD_ECOLI	-0.108	0.191
sp|P76658|HLDE_ECOLI	-0.171	0.048
sp|P69786|PTGCB_ECOLI	-1.93	0.0
sp|P0A867|TALA_ECOLI	0.524	6.971e-06
sp|P60906|SYH_ECOLI	0.081	0.494
sp|P0AB58|LAPB_ECOLI	0.562	0.022
sp|P0A8E7|YAJQ_ECOLI	0.034	0.821
sp|P0ACF0|DBHA_ECOLI	-0.129	0.206
sp|P0AGE0|SSB_ECOLI	0.005	0.925
sp|P0A8U6|METJ_ECOLI	0.257	0.161
sp|P0AB38|LPOB_ECOLI	-0.15	0.684
sp|P0A8Z0|YCIA_ECOLI	-0.005	0.92
sp|P69795|PTQB_ECOLI	-0.702	0.0003811
sp|P77488|DXS_ECOLI	0.152	0.361
sp|P64455|YDCY_ECOLI	0.557	0.011
sp|P33221|PURT_ECOLI	-0.957	5.551e-15
sp|P00350|6PGD_ECOLI	-0.092	0.166
sp|P33018|SFGH2_ECOLI	0.372	0.1
sp|P0A9L3|FKBB_ECOLI	-0.229	0.051
sp|P77721|YDJF_ECOLI	0.303	0.095
sp|P0A7U3|RS19_ECOLI	-0.228	0.054
sp|P0A959|ALAA_ECOLI	0.169	0.421
sp|P0A7F3|PYRI_ECOLI	0.098	0.258
sp|P0A9W0|ULAR_ECOLI	0.572	0.059
sp|P0AB91|AROG_ECOLI	-0.288	0.003
sp|P0AAZ4|RARA_ECOLI	0.008	0.191
sp|P0AG27|YIBN_ECOLI	-0.594	0.003
