protein	log2FC	p-val
sp|P0A9N4|PFLA_ECOLI	-0.317	0.164
sp|P0A879|TRPB_ECOLI	4.185	0.0
sp|P32162|YIIS_ECOLI	0.634	0.02
sp|P0AFD4|NUOH_ECOLI	-1.538	9.836e-08
sp|P77247|HXPB_ECOLI	-0.094	0.358
sp|P77150|PDXY_ECOLI	-1.17	3.236e-07
sp|P0A7P5|RL34_ECOLI	-0.346	0.085
sp|P09099|XYLB_ECOLI	1.162	0.0008439
sp|P09158|SPEE_ECOLI	0.51	0.0004589
sp|P0A6E4|ASSY_ECOLI	4.895	0.0
sp|P33136|OPGG_ECOLI	0.463	3.56e-09
sp|P0ABZ6|SURA_ECOLI	0.375	4.694e-06
sp|P75914|YCDX_ECOLI	0.85	1.394e-08
sp|P24182|ACCC_ECOLI	-0.694	1.104e-12
sp|P0AFD1|NUOE_ECOLI	-1.898	5.773e-15
sp|P07024|USHA_ECOLI	0.088	0.759
sp|P0AGK4|YHBY_ECOLI	-0.506	0.195
sp|P14081|SELB_ECOLI	0.648	2.447e-10
sp|P08178|PUR5_ECOLI	3.939	0.0
sp|P23882|FMT_ECOLI	-0.48	0.001
sp|P0ADC6|LPTG_ECOLI	-0.511	0.072
sp|P02930|TOLC_ECOLI	0.285	1.916e-05
sp|P07012|RF2_ECOLI	0.112	0.135
sp|P0A821|SELA_ECOLI	1.124	1.053e-12
sp|P0A7E3|PYRE_ECOLI	0.159	0.578
sp|P36683|ACNB_ECOLI	-0.501	0.0
sp|P0AAG0|DPPD_ECOLI	1.19	3.461e-07
sp|P0A7Z0|RPIA_ECOLI	0.247	0.071
sp|P0ADE4|TAMA_ECOLI	-0.137	0.715
sp|P27828|WECB_ECOLI	-0.226	0.365
sp|P25714|YIDC_ECOLI	-0.715	1.744e-09
sp|P77202|DSBG_ECOLI	0.244	0.388
sp|P0A720|KTHY_ECOLI	0.067	0.966
sp|P0ADV7|MLAC_ECOLI	0.405	0.0001804
sp|P21513|RNE_ECOLI	0.01	0.873
sp|P0A9H5|BTUR_ECOLI	0.88	0.001
sp|P0AGJ9|SYY_ECOLI	0.377	2.293e-05
sp|P05719|T1SK_ECOLI	-0.962	5.99e-08
