protein	log2FC	p-val
sp|P19624|PDXA_ECOLI	0.197	0.924
sp|P76290|CMOA_ECOLI	-0.252	0.161
sp|P61175|RL22_ECOLI	-0.249	0.0008229
sp|P21645|LPXD_ECOLI	0.012	0.871
sp|P0A972|CSPE_ECOLI	0.117	0.349
sp|P0A8K1|PSD_ECOLI	-0.084	0.39
sp|P23837|PHOQ_ECOLI	0.191	0.385
sp|P68679|RS21_ECOLI	-0.407	0.001
sp|P0AAI9|FABD_ECOLI	0.62	1.403e-06
sp|Q47150|DINJ_ECOLI	0.142	0.505
sp|P0AFF6|NUSA_ECOLI	0.035	0.18
sp|P69913|CSRA_ECOLI	0.035	0.949
sp|P0AAN9|IRAP_ECOLI	-0.361	0.046
sp|P0A8J8|RHLB_ECOLI	-0.017	0.571
sp|P02931|OMPF_ECOLI	0.618	1.819e-10
sp|P0AF08|APBC_ECOLI	-0.152	0.171
sp|P0A780|NUSB_ECOLI	0.126	0.357
sp|P0AB10|PQIC_ECOLI	0.466	0.217
sp|P0AB43|YCGL_ECOLI	-0.666	0.0008912
sp|P0AEI4|RIMO_ECOLI	0.242	0.034
sp|P0A7P5|RL34_ECOLI	0.038	1.0
sp|P26602|UBIC_ECOLI	0.622	0.002
sp|P0AF67|TSAE_ECOLI	-0.075	0.767
sp|P0AGC3|SLT_ECOLI	0.742	7.808e-08
sp|P67087|RSMI_ECOLI	-0.149	0.083
sp|P0ADE6|KBP_ECOLI	1.383	0.0
sp|P0AG80|UGPB_ECOLI	2.041	0.0
sp|P0AEE3|DEGS_ECOLI	-0.041	0.974
sp|P20099|BISC_ECOLI	-0.469	0.004
sp|P27830|RMLB2_ECOLI	-0.22	0.34
sp|P02929|TONB_ECOLI	-1.356	8.413e-12
sp|P0AFX0|HPF_ECOLI	0.66	0.004
sp|P61320|LOLB_ECOLI	0.572	2.672e-06
sp|P61714|RISB_ECOLI	0.135	0.613
sp|P36929|RSMB_ECOLI	0.018	0.626
sp|P31678|OTSB_ECOLI	0.647	0.013
sp|P0A836|SUCC_ECOLI	0.76	0.0
sp|P0ABV2|EXBD_ECOLI	-0.793	3.295e-07
sp|P37349|DHAM_ECOLI	-1.163	1.092e-13
sp|P0AES0|GSP_ECOLI	-1.633	0.0
sp|P77581|ASTC_ECOLI	0.625	0.011
sp|P0AG78|SUBI_ECOLI	-0.27	0.427
sp|P0A832|SSRP_ECOLI	-0.137	0.641
sp|P0A7Y8|RNPA_ECOLI	-0.028	0.725
sp|P0ADP0|YIGB_ECOLI	0.459	0.004
sp|P0A6L0|DEOC_ECOLI	-0.771	1.541e-09
sp|P37747|GLF_ECOLI	0.233	0.011
sp|P27828|WECB_ECOLI	-0.337	0.312
sp|P05793|ILVC_ECOLI	-0.194	9.49e-09
sp|P33599|NUOCD_ECOLI	0.818	0.0
sp|P0A8E1|YCFP_ECOLI	0.085	0.422
sp|P77399|FADJ_ECOLI	1.14	1.131e-06
sp|P0A9W6|IBAG_ECOLI	-0.884	0.012
sp|P0ABU0|MENB_ECOLI	0.622	0.0001061
sp|P02358|RS6_ECOLI	-0.107	0.171
sp|P37689|GPMI_ECOLI	-1.669	0.0
sp|P0A903|BAMC_ECOLI	-0.109	0.154
sp|P0AG20|RELA_ECOLI	0.049	0.92
sp|P0AGK8|ISCR_ECOLI	-0.145	0.022
sp|P12281|MOEA_ECOLI	-0.144	0.08
sp|P39172|ZNUA_ECOLI	1.058	3.327e-11
sp|P0AEI6|NUDJ_ECOLI	-0.334	0.045
sp|P07001|PNTA_ECOLI	-0.667	1.654e-08
sp|P25552|GPPA_ECOLI	-0.131	0.43
sp|P15038|HELD_ECOLI	-0.392	0.02
sp|P39099|DEGQ_ECOLI	0.19	0.174
sp|P07014|SDHB_ECOLI	0.881	4.885e-15
sp|P31142|THTM_ECOLI	1.0	6.217e-15
sp|P21507|SRMB_ECOLI	0.228	0.294
sp|P37387|XYLF_ECOLI	-3.307	0.0
sp|P0AC53|G6PD_ECOLI	-0.55	3.553e-15
sp|P08178|PUR5_ECOLI	0.36	0.005
sp|P27848|YIGL_ECOLI	-0.043	0.783
sp|P0ACL0|GLPR_ECOLI	-0.602	0.046
sp|P21893|RECJ_ECOLI	-0.512	0.101
sp|P63417|YHBS_ECOLI	0.316	0.059
sp|P76170|YNFB_ECOLI	0.422	0.014
sp|P62617|ISPF_ECOLI	0.378	0.007
sp|P05042|FUMC_ECOLI	1.92	0.0
sp|P0A7W7|RS8_ECOLI	0.043	0.97
sp|P39285|MSCM_ECOLI	0.27	0.078
sp|P08245|YCIH_ECOLI	0.069	0.424
sp|P0A8D3|YAII_ECOLI	-0.541	0.011
sp|P22523|MUKB_ECOLI	-0.328	3.324e-09
sp|P0AF96|TABA_ECOLI	-0.081	0.006
sp|P69924|RIR2_ECOLI	-0.646	1.454e-05
sp|P24232|HMP_ECOLI	-0.6	0.0008824
sp|P0ABJ1|CYOA_ECOLI	0.776	2.029e-08
sp|P0A7T7|RS18_ECOLI	-0.224	0.313
sp|P0ADG7|IMDH_ECOLI	-0.161	0.006
sp|P76268|KDGR_ECOLI	0.392	0.001
sp|P15639|PUR9_ECOLI	0.11	0.197
sp|P30178|HCXB_ECOLI	0.054	0.25
sp|P0A729|NTPPB_ECOLI	0.96	2.582e-12
sp|P0A8J2|DNAT_ECOLI	-0.398	0.236
sp|P0A7V8|RS4_ECOLI	-0.196	0.025
sp|P75949|NAGZ_ECOLI	-0.102	0.261
sp|P45748|TSAC_ECOLI	-0.116	0.09
sp|P0CE48|EFTU2_ECOLI	-0.023	0.843
sp|P0AGJ5|YFIF_ECOLI	-0.297	0.029
sp|P37751|WBBK_ECOLI	-0.37	0.008
sp|P18390|YJJA_ECOLI	1.099	3.911e-05
sp|P0A935|MLTA_ECOLI	0.012	0.678
sp|P75864|RLMKL_ECOLI	-0.321	0.031
sp|P30748|MOAD_ECOLI	-0.522	0.006
sp|P60716|LIPA_ECOLI	0.861	4.432e-13
sp|P25714|YIDC_ECOLI	0.152	0.519
sp|P75736|YBFF_ECOLI	0.114	0.877
sp|P02925|RBSB_ECOLI	3.378	0.0
sp|P0AFJ5|PHOB_ECOLI	0.42	0.187
sp|P00448|SODM_ECOLI	0.335	7.879e-05
sp|P0AEC3|ARCB_ECOLI	0.284	0.11
sp|P05458|PTRA_ECOLI	-0.246	0.014
sp|P0AA91|YEAY_ECOLI	1.008	5.416e-06
sp|P06961|CCA_ECOLI	0.073	0.384
sp|P0AEG1|DPPC_ECOLI	1.629	1.208e-07
sp|P12995|BIOA_ECOLI	-0.358	0.038
sp|P23827|ECOT_ECOLI	-0.632	0.001
sp|P28635|METQ_ECOLI	-0.221	0.001
sp|P27248|GCST_ECOLI	0.539	1.36e-06
sp|P32162|YIIS_ECOLI	-0.615	0.027
sp|P0AEH3|ELAA_ECOLI	0.279	0.132
sp|P23839|YICC_ECOLI	0.385	0.0009455
sp|P0A9Y6|CSPC_ECOLI	-0.068	0.9
sp|P75818|YBJP_ECOLI	0.65	0.0001617
sp|P0AAT9|YBEL_ECOLI	1.113	2.422e-07
sp|P68191|SRA_ECOLI	0.484	0.038
sp|P00962|SYQ_ECOLI	0.055	0.799
sp|P76002|PLIG_ECOLI	1.158	6.382e-07
sp|P0ACP1|CRA_ECOLI	1.096	8.411e-12
sp|P0A6Q6|FABZ_ECOLI	-0.069	0.225
sp|P09169|OMPT_ECOLI	0.33	0.002
sp|P0ABU2|YCHF_ECOLI	0.092	0.763
sp|P0A9F1|MNTR_ECOLI	0.666	0.072
sp|P67095|YFCE_ECOLI	-0.441	0.029
sp|P77748|YDIJ_ECOLI	0.631	3.331e-14
sp|P37645|YHJG_ECOLI	-0.167	0.246
sp|P0A6T5|GCH1_ECOLI	-0.735	4.536e-11
sp|P0AG30|RHO_ECOLI	-0.008	0.071
sp|P0AEN1|FRE_ECOLI	0.226	0.514
sp|P39408|YJJV_ECOLI	-1.131	7.724e-05
sp|P76576|YFGM_ECOLI	0.237	0.001
sp|P64540|YFCL_ECOLI	-0.252	0.362
sp|P06987|HIS7_ECOLI	0.113	0.771
sp|P16926|MREC_ECOLI	0.16	0.212
sp|P75830|MACA_ECOLI	0.527	0.006
sp|P42593|FADH_ECOLI	2.246	0.0
sp|P56262|DLHH_ECOLI	1.134	1.253e-07
sp|P11557|DAMX_ECOLI	-0.25	0.017
sp|P0AF36|ZAPB_ECOLI	-0.24	0.112
sp|P00350|6PGD_ECOLI	-0.497	7.991e-12
sp|P0A9C9|GLPX_ECOLI	0.266	0.015
sp|P0AEG4|DSBA_ECOLI	0.464	2.704e-06
sp|P25519|HFLX_ECOLI	-0.069	0.235
sp|P0AG40|RIBF_ECOLI	-0.211	0.073
sp|P0A6N8|EFPL_ECOLI	0.125	0.586
sp|P0A6I3|COAA_ECOLI	0.368	0.004
sp|P77212|RCLA_ECOLI	-0.588	0.004
sp|P36680|ZAPD_ECOLI	-0.011	0.991
sp|P0A9T4|TAS_ECOLI	0.378	0.003
sp|P06989|HIS2_ECOLI	-0.487	0.161
sp|P39173|YEAD_ECOLI	0.267	0.046
sp|Q59385|COPA_ECOLI	0.543	8.188e-10
sp|P0A734|MINE_ECOLI	-0.004	0.739
sp|P76015|DHAK_ECOLI	0.241	0.007
sp|P13482|TREA_ECOLI	1.406	1.696e-06
sp|P62399|RL5_ECOLI	-0.096	0.788
sp|P11875|SYR_ECOLI	0.173	0.129
sp|P60757|HIS1_ECOLI	-0.199	0.132
sp|P23003|TRMA_ECOLI	0.051	0.749
sp|P75796|GSIA_ECOLI	-0.499	0.038
sp|P0AFF2|NUPC_ECOLI	-0.202	0.425
sp|P0A6U8|GLGA_ECOLI	-0.203	0.047
sp|P37773|MPL_ECOLI	-0.378	0.013
sp|P27833|WECE_ECOLI	-0.656	0.005
sp|P0AGG2|TESB_ECOLI	-0.103	0.829
sp|P30870|GLNE_ECOLI	-0.331	0.072
sp|P69441|KAD_ECOLI	0.294	0.001
sp|P25894|LOIP_ECOLI	0.686	0.004
sp|P75849|GLO22_ECOLI	0.6	4.886e-05
sp|P0A7J0|RIBB_ECOLI	0.58	0.016
sp|P62517|OPGH_ECOLI	0.114	0.371
sp|P0ACZ4|EVGA_ECOLI	-1.864	1.186e-07
sp|P0ABC7|HFLK_ECOLI	0.335	0.001
sp|P0A8A8|RIMP_ECOLI	-0.189	0.426
sp|P0ADP2|YIGI_ECOLI	-0.341	0.018
sp|P06971|FHUA_ECOLI	-0.047	0.71
sp|P0AET2|HDEB_ECOLI	0.044	0.967
sp|P0A9I3|GCVR_ECOLI	0.036	0.929
sp|P38038|CYSJ_ECOLI	0.085	0.129
sp|P77348|MPPA_ECOLI	1.253	4.517e-10
sp|P05194|AROD_ECOLI	-0.296	0.005
sp|P0A6E1|AROL_ECOLI	0.913	2.87e-08
sp|P75777|YBHG_ECOLI	0.075	0.744
sp|P0AGG8|TLDD_ECOLI	-0.16	0.324
sp|P0A9T8|YBBA_ECOLI	0.294	0.026
sp|P0AE88|CPXR_ECOLI	0.588	8.674e-05
sp|P0A6P1|EFTS_ECOLI	-0.227	2.185e-06
sp|P10408|SECA_ECOLI	0.123	0.216
sp|P0A8B5|YBAB_ECOLI	0.102	0.633
sp|P0A8T7|RPOC_ECOLI	-0.193	2.971e-05
sp|P0AF50|YJBR_ECOLI	0.6	0.037
sp|P22259|PCKA_ECOLI	2.002	0.0
sp|P10371|HIS4_ECOLI	0.162	0.014
sp|P0A7A9|IPYR_ECOLI	0.401	5.741e-05
sp|P24183|FDNG_ECOLI	1.024	0.007
sp|P21165|PEPQ_ECOLI	0.355	0.004
sp|P0ACB4|HEMG_ECOLI	-0.801	4.059e-06
sp|P37765|RLUB_ECOLI	0.293	0.049
sp|P36683|ACNB_ECOLI	2.046	0.0
sp|P0CG19|RNPH_ECOLI	0.045	0.205
sp|P0A7I4|RF3_ECOLI	0.095	0.29
sp|P0A8V2|RPOB_ECOLI	-0.06	0.001
sp|P0ACK5|DEOR_ECOLI	0.165	0.346
sp|P0ADY3|RL14_ECOLI	-0.005	0.499
sp|P30863|DKGB_ECOLI	-0.228	0.095
sp|P02919|PBPB_ECOLI	-0.213	0.048
sp|P0AG44|RL17_ECOLI	-0.09	0.119
sp|P0AFX4|RSD_ECOLI	0.674	0.175
sp|P77376|YDGJ_ECOLI	0.652	0.007
sp|P0ADR6|RLMM_ECOLI	0.075	0.931
sp|P0AAB4|UBID_ECOLI	0.073	0.567
sp|P06612|TOP1_ECOLI	0.015	0.447
sp|P0A8D0|NRDR_ECOLI	-1.492	0.008
sp|P0A7D1|PTH_ECOLI	-0.298	0.059
sp|P37902|GLTI_ECOLI	1.494	0.0
sp|P0ACP7|PURR_ECOLI	0.084	0.164
sp|P64451|YDCL_ECOLI	1.337	2.067e-12
sp|P0AFJ7|PITA_ECOLI	0.069	0.703
sp|P23893|GSA_ECOLI	0.079	0.704
sp|P09152|NARG_ECOLI	0.157	0.54
sp|P37685|ALDB_ECOLI	4.375	0.0
sp|P0ACA7|GSTB_ECOLI	0.213	0.03
sp|P0A9P0|DLDH_ECOLI	0.042	0.214
sp|P07024|USHA_ECOLI	0.414	0.032
sp|P30749|MOAE_ECOLI	-0.259	0.123
sp|P0A917|OMPX_ECOLI	-1.788	0.0
sp|P0A6C8|ARGB_ECOLI	0.235	0.004
sp|P31663|PANC_ECOLI	0.251	0.001
sp|P0AEH1|RSEP_ECOLI	-0.201	0.562
sp|P45955|CPOB_ECOLI	-0.152	0.059
sp|P0A8J4|YBED_ECOLI	0.008	0.836
sp|P76187|YDHF_ECOLI	0.374	0.011
sp|P0AAQ2|YAJD_ECOLI	1.063	5.715e-06
sp|P77791|MAA_ECOLI	1.314	4.764e-08
sp|P04995|EX1_ECOLI	-0.374	0.032
sp|P06616|ERA_ECOLI	0.095	0.528
sp|P0A9Q9|DHAS_ECOLI	-0.169	0.015
sp|P0A9W9|YRDA_ECOLI	0.201	0.515
sp|P0A8B2|YFCN_ECOLI	0.012	0.918
sp|P27278|NADR_ECOLI	-0.103	0.485
sp|P08331|CPDB_ECOLI	0.968	5.684e-13
sp|P0A901|BLC_ECOLI	0.408	0.083
sp|P25539|RIBD_ECOLI	0.063	0.562
sp|P0ADX1|YHFA_ECOLI	0.04	0.632
sp|P25906|PDXI_ECOLI	1.532	0.0
sp|P23917|MAK_ECOLI	0.72	0.000254
sp|P0AD05|YECA_ECOLI	0.711	0.0001813
sp|P0AEB2|DACA_ECOLI	-0.157	0.642
sp|P04036|DAPB_ECOLI	-0.383	6.421e-06
sp|P21599|KPYK2_ECOLI	0.238	0.0004687
sp|P21169|DCOR_ECOLI	-0.233	0.17
sp|P0AED7|DAPE_ECOLI	-1.216	8.58e-09
sp|P22333|ADD_ECOLI	-0.568	6.317e-05
sp|P0A7K2|RL7_ECOLI	-0.192	0.061
sp|P51024|YAIL_ECOLI	0.29	0.135
sp|P76350|SHIA_ECOLI	-0.969	0.0003392
sp|P46889|FTSK_ECOLI	-0.662	1.925e-05
sp|P0AFP4|YBBO_ECOLI	-0.427	0.049
sp|P69222|IF1_ECOLI	-0.237	0.086
sp|P04425|GSHB_ECOLI	0.089	0.484
sp|P24188|YCEA_ECOLI	0.471	0.03
sp|P21367|YCAC_ECOLI	1.883	0.0
sp|P04335|FRSA_ECOLI	-0.433	0.0001324
sp|P78055|FSAA_ECOLI	-0.058	0.801
sp|P0ACG1|STPA_ECOLI	0.173	0.34
sp|P0A6U5|RSMG_ECOLI	-0.088	0.685
sp|P04994|EX7L_ECOLI	0.161	0.598
sp|P0A8X0|YJGA_ECOLI	-0.057	0.817
sp|P09551|ARGT_ECOLI	2.659	0.0
sp|P40191|PDXK_ECOLI	-0.583	0.0001164
sp|P33221|PURT_ECOLI	-0.174	0.148
sp|P0A9C5|GLN1B_ECOLI	-0.559	1.732e-14
sp|P0A7E9|PYRH_ECOLI	0.171	0.059
sp|P0C0R7|RLME_ECOLI	-0.364	0.045
sp|P15723|DGTP_ECOLI	0.975	0.004
sp|P39337|YJGM_ECOLI	-0.173	0.927
sp|P76038|PUUD_ECOLI	-0.155	0.574
sp|P0AB67|PNTB_ECOLI	-0.537	1.49e-08
sp|P75691|YAHK_ECOLI	1.773	0.0
sp|P0A6M8|EFG_ECOLI	0.225	0.000265
sp|P0A9M0|LON_ECOLI	-0.266	1.754e-06
sp|P0A8P3|FETP_ECOLI	-0.103	0.002
sp|P0AG16|PUR1_ECOLI	0.041	0.612
sp|P33195|GCSP_ECOLI	0.75	9.755e-09
sp|P28249|ASMA_ECOLI	0.039	0.565
sp|P67826|CUTC_ECOLI	0.312	0.183
sp|P0AEC5|BARA_ECOLI	0.132	0.353
sp|P10441|LPXB_ECOLI	0.186	0.396
sp|P77444|SUFS_ECOLI	-0.359	0.0001237
sp|P15067|GLGX_ECOLI	0.042	0.652
sp|P52643|LDHD_ECOLI	-0.475	0.002
sp|P77214|CUSF_ECOLI	1.733	8.38e-12
sp|P64624|YHEO_ECOLI	-0.283	0.133
sp|Q46829|BGLA_ECOLI	0.058	0.847
sp|P09323|PTW3C_ECOLI	1.049	4.25e-13
sp|P04693|TYRB_ECOLI	0.214	0.067
sp|P32662|GPH_ECOLI	0.248	0.137
sp|P31547|METI_ECOLI	-0.797	0.01
sp|P0AAS7|YBCJ_ECOLI	0.224	0.2
sp|P37647|KDGK_ECOLI	-0.009	0.914
sp|P0A7F9|QUEA_ECOLI	-0.54	0.027
sp|P0AGB6|RPOE_ECOLI	-0.377	0.046
sp|P61949|FLAV_ECOLI	-0.106	0.293
sp|P0A8N3|SYK1_ECOLI	-0.247	8.371e-06
sp|P0AGE0|SSB_ECOLI	0.899	4.811e-07
sp|P32680|YJAG_ECOLI	0.256	0.038
sp|Q46920|QUEF_ECOLI	0.324	0.022
sp|P26365|AMIB_ECOLI	0.276	0.059
sp|P61316|LOLA_ECOLI	-0.27	0.001
sp|P60438|RL3_ECOLI	0.011	0.313
sp|P0A998|FTNA_ECOLI	0.275	0.258
sp|P0AE18|MAP1_ECOLI	-0.189	0.154
sp|P0A8T1|PRMA_ECOLI	-0.064	0.88
sp|P0ADZ0|RL23_ECOLI	-0.286	0.032
sp|P0A9S5|GLDA_ECOLI	0.19	0.081
sp|P42599|YGJR_ECOLI	0.354	0.233
sp|P08395|SPPA_ECOLI	-0.275	0.022
sp|P45470|YHBO_ECOLI	0.29	0.137
sp|P22255|CYSQ_ECOLI	0.478	0.001
sp|P67080|PLPHP_ECOLI	0.022	0.939
sp|P0AF20|NAGC_ECOLI	-0.097	0.282
sp|P0A9L5|PPIC_ECOLI	0.378	0.002
sp|P25738|MSYB_ECOLI	0.997	5.443e-08
sp|P22106|ASNB_ECOLI	-0.699	3.403e-12
sp|P0AG59|RS14_ECOLI	0.361	0.563
sp|P77625|HXPA_ECOLI	-0.089	0.46
sp|P39199|PRMB_ECOLI	-0.153	0.954
sp|P0ABN5|DCUA_ECOLI	-0.228	0.36
sp|P0ACR4|YEIE_ECOLI	0.151	0.812
sp|P0AE12|AMN_ECOLI	-0.11	0.369
sp|P23845|CYSN_ECOLI	-0.196	0.003
sp|P23930|LNT_ECOLI	0.122	0.817
sp|P77499|SUFC_ECOLI	-1.093	1.332e-15
sp|P37749|WBBI_ECOLI	-0.185	0.739
sp|P77717|YBAY_ECOLI	0.254	0.111
sp|P64585|YQJE_ECOLI	0.655	0.014
sp|P0A6P5|DER_ECOLI	0.139	0.539
sp|P43329|HRPA_ECOLI	-0.325	0.016
sp|P0AAB8|USPD_ECOLI	-0.731	0.0008661
sp|P36979|RLMN_ECOLI	0.669	1.32e-06
sp|P75713|ALLE_ECOLI	-0.342	0.287
sp|P61517|CAN_ECOLI	-0.394	0.0009353
sp|P0A7A7|PLSB_ECOLI	-0.083	0.588
sp|P76403|YEGQ_ECOLI	-0.034	0.482
sp|P0A9U3|YBIT_ECOLI	-0.252	0.02
sp|P09832|GLTD_ECOLI	-0.108	0.01
sp|P31119|AAS_ECOLI	0.175	0.461
sp|P06988|HISX_ECOLI	-0.213	0.013
sp|P0A840|SURE_ECOLI	-0.162	0.241
sp|P0AAG3|GLTL_ECOLI	0.327	0.079
sp|P0A744|MSRA_ECOLI	0.151	0.181
sp|P23869|PPIB_ECOLI	-0.13	0.029
sp|P0AG93|SECF_ECOLI	0.11	0.952
sp|P30750|METN_ECOLI	-0.293	0.021
sp|P0A7K6|RL19_ECOLI	-0.314	0.011
sp|P0A9H1|MUG_ECOLI	-0.357	0.09
sp|P0A9K7|PHOU_ECOLI	0.11	0.46
sp|P64534|RCNB_ECOLI	0.299	0.205
sp|P05459|PDXB_ECOLI	0.045	0.052
sp|P33602|NUOG_ECOLI	1.062	0.0
sp|P0A8V6|FADR_ECOLI	0.358	0.094
sp|P64581|YQJD_ECOLI	0.708	5.919e-08
sp|P00561|AK1H_ECOLI	-1.308	0.0
sp|P29013|YCGB_ECOLI	0.478	0.105
sp|P0ADS9|YGGN_ECOLI	0.512	0.009
sp|P0A7I7|RIBA_ECOLI	0.136	0.212
sp|P78061|PUUA_ECOLI	0.5	0.016
sp|P0ABB8|ATMA_ECOLI	1.098	8.192e-08
sp|P76535|MURQ_ECOLI	1.564	9.926e-11
sp|P0AG84|YGHA_ECOLI	1.466	2.267e-06
sp|P0AB12|YCCF_ECOLI	-1.058	2.607e-05
sp|P76112|MNAT_ECOLI	-0.32	0.762
sp|P0AGG0|THIL_ECOLI	0.157	0.229
sp|P0AGB0|SERB_ECOLI	-0.34	0.112
sp|P0AE48|YTFP_ECOLI	0.348	0.337
sp|P0A6Z1|HSCA_ECOLI	-0.773	3.952e-14
sp|P0A722|LPXA_ECOLI	-0.169	0.607
sp|P0A6K6|DEOB_ECOLI	0.337	0.005
sp|P09147|GALE_ECOLI	0.6	9.032e-07
sp|P69503|APT_ECOLI	-0.789	1.691e-07
sp|P33355|YEHS_ECOLI	-0.298	0.245
sp|P0AD33|YFCZ_ECOLI	0.593	0.084
sp|P37643|YHJE_ECOLI	0.112	0.259
sp|P0AFY8|SEQA_ECOLI	-0.152	0.221
sp|P52108|RSTA_ECOLI	0.31	0.263
sp|P0AGD1|SODC_ECOLI	0.977	0.0003297
sp|P0A742|MSCL_ECOLI	-0.314	0.013
sp|P0AD49|YFIA_ECOLI	0.96	3.648e-08
sp|P0ABQ0|COABC_ECOLI	-0.333	0.007
sp|P06992|RSMA_ECOLI	0.177	0.124
sp|P23894|HTPX_ECOLI	1.222	8.985e-10
sp|P07003|POXB_ECOLI	0.633	3.327e-09
sp|P0A9V1|LPTB_ECOLI	0.527	1.169e-05
sp|P33018|SFGH2_ECOLI	0.637	0.026
sp|P0AEQ6|GLNP_ECOLI	0.23	0.168
sp|P63020|NFUA_ECOLI	-0.359	0.007
sp|P06710|DPO3X_ECOLI	-0.438	0.0005455
sp|P13024|FDHE_ECOLI	0.337	0.151
sp|P0A7M6|RL29_ECOLI	-0.208	0.25
sp|P0AEX9|MALE_ECOLI	3.302	0.0
sp|P0A6D3|AROA_ECOLI	-0.907	4.663e-15
sp|P21177|FADB_ECOLI	2.261	0.0
sp|P39451|ADHP_ECOLI	-0.083	0.578
sp|P04391|OTC1_ECOLI	0.242	0.021
sp|P77756|QUEC_ECOLI	-0.48	0.024
sp|P0ACY1|YDJA_ECOLI	0.051	0.495
sp|P05825|FEPA_ECOLI	-2.078	0.0
sp|P21420|NMPC_ECOLI	2.141	0.0006052
sp|P0A8W5|YQGE_ECOLI	0.206	0.155
sp|P0AGE9|SUCD_ECOLI	0.574	5.196e-14
sp|P60752|MSBA_ECOLI	-0.072	0.398
sp|P06999|PFKB_ECOLI	-0.071	0.811
sp|P0A9M2|HPRT_ECOLI	0.189	0.208
sp|P16700|CYSP_ECOLI	1.056	0.0
sp|P0A9T0|SERA_ECOLI	-1.2	0.0
sp|P0A799|PGK_ECOLI	-0.134	0.003
sp|P0AE01|TRMJ_ECOLI	0.305	0.003
sp|P37313|DPPF_ECOLI	0.811	9.156e-08
sp|P31808|YCIK_ECOLI	-0.197	0.215
sp|P0A749|MURA_ECOLI	-0.191	0.052
sp|P76491|5DNU_ECOLI	-0.316	0.029
sp|P0C054|IBPA_ECOLI	0.959	7.832e-06
sp|P76004|YCGM_ECOLI	-0.034	0.672
sp|P08244|PYRF_ECOLI	0.387	7.76e-05
sp|P0A991|ALF1_ECOLI	1.276	0.0
sp|P0ADV1|LPTA_ECOLI	0.217	0.412
sp|P0AAN5|YAIA_ECOLI	0.855	9.938e-05
sp|P37690|ENVC_ECOLI	-0.039	0.933
sp|P77148|YDHS_ECOLI	0.717	0.0008203
sp|P27431|ROXA_ECOLI	0.164	0.31
sp|P0ABD3|BFR_ECOLI	2.209	0.0
sp|P0AD12|YEEZ_ECOLI	-0.16	0.302
sp|P25553|ALDA_ECOLI	2.68	0.0
sp|P77285|RSXG_ECOLI	-0.196	0.712
sp|P00959|SYM_ECOLI	-0.227	0.000604
sp|P69228|BAER_ECOLI	-0.494	0.001
sp|P76539|YPEA_ECOLI	0.33	0.142
sp|P69795|PTQB_ECOLI	1.005	5.068e-05
sp|P13445|RPOS_ECOLI	-0.212	0.148
sp|P09151|LEU1_ECOLI	-0.585	3.264e-14
sp|P0A9Z1|GLNB_ECOLI	0.044	0.884
sp|P64530|RCNR_ECOLI	0.742	6.992e-05
sp|P23830|PSS_ECOLI	0.552	6.446e-08
sp|P28248|DCD_ECOLI	0.57	0.007
sp|P08390|USG_ECOLI	-0.156	0.233
sp|P52647|NIFJ_ECOLI	0.286	0.064
sp|P0A6I0|KCY_ECOLI	0.092	0.23
sp|P0AFG8|ODP1_ECOLI	-0.612	0.0
sp|P00887|AROH_ECOLI	-0.233	0.107
sp|P0CB39|EPTC_ECOLI	-0.366	0.133
sp|P23883|PUUC_ECOLI	-0.536	0.009
sp|P0AAP3|FRMR_ECOLI	0.579	0.0009755
sp|P46852|YHHW_ECOLI	0.558	6.382e-05
sp|P0AAC6|YCCA_ECOLI	0.565	0.015
sp|P21513|RNE_ECOLI	-0.192	0.001
sp|P76035|YCIW_ECOLI	0.753	0.008
sp|P32157|YIIM_ECOLI	0.395	0.02
sp|P0ABH9|CLPA_ECOLI	-0.496	1.103e-11
sp|P00968|CARB_ECOLI	0.253	9.672e-08
sp|P0C8J8|GATZ_ECOLI	1.589	0.0
sp|P76034|YCIT_ECOLI	-0.097	0.356
sp|P28903|NRDD_ECOLI	0.502	0.001
sp|P0AFG6|ODO2_ECOLI	0.081	0.449
sp|P0ADF8|ILVN_ECOLI	-0.098	0.915
sp|P0A968|CSPD_ECOLI	2.157	3.216e-09
sp|P0A763|NDK_ECOLI	0.918	0.0
sp|P0A7J3|RL10_ECOLI	-0.172	0.105
sp|P0AED9|DCM_ECOLI	0.1	0.442
sp|P0A877|TRPA_ECOLI	0.288	0.027
sp|P43672|UUP_ECOLI	0.015	0.975
sp|P00582|DPO1_ECOLI	0.451	3.266e-13
sp|P0A8G0|UVRC_ECOLI	-0.559	0.006
sp|P0AG96|SECE_ECOLI	0.038	0.227
sp|P11458|NADA_ECOLI	-0.336	0.0006168
sp|P0AC44|DHSD_ECOLI	1.394	5.201e-07
sp|P0C0L2|OSMC_ECOLI	0.386	0.008
sp|P0A8H6|YIHI_ECOLI	0.516	3.304e-06
sp|P0ABU9|TOLQ_ECOLI	-0.26	0.089
sp|P64596|YRAP_ECOLI	0.096	0.405
sp|P75791|YBIU_ECOLI	-0.045	0.379
sp|P0AG00|WZZE_ECOLI	0.276	0.177
sp|Q46919|YQCC_ECOLI	0.269	0.855
sp|P29745|PEPT_ECOLI	0.514	0.001
sp|P0A7G6|RECA_ECOLI	-0.125	0.508
sp|P64448|YNBE_ECOLI	0.028	0.858
sp|P0ADS2|ZAPA_ECOLI	-0.049	0.317
sp|P39286|RSGA_ECOLI	-0.104	0.408
