protein	log2FC	p-val
sp|P0A850|TIG_ECOLI	-0.183	0.008
sp|P21889|SYD_ECOLI	-0.224	0.0001209
sp|P76034|YCIT_ECOLI	-0.13	0.495
sp|P0AFP6|GCH1L_ECOLI	0.152	0.432
sp|P39285|MSCM_ECOLI	0.594	0.068
sp|P0ABI8|CYOB_ECOLI	-1.464	3.358e-10
sp|P30178|HCXB_ECOLI	-0.241	0.187
sp|P25746|HFLD_ECOLI	-0.087	0.839
sp|P0A9W3|ETTA_ECOLI	-0.033	0.822
sp|P0A749|MURA_ECOLI	-0.181	0.238
sp|P0AB38|LPOB_ECOLI	0.824	0.002
sp|P08200|IDH_ECOLI	-0.139	0.0005029
sp|P0ABC7|HFLK_ECOLI	-0.456	2.338e-05
sp|P0AAX8|YBIS_ECOLI	-0.278	0.388
sp|P0AEH1|RSEP_ECOLI	-0.294	0.226
sp|P69795|PTQB_ECOLI	0.246	0.345
sp|P56262|DLHH_ECOLI	0.374	0.242
sp|P0AEJ6|EUTB_ECOLI	-0.017	0.964
sp|P21513|RNE_ECOLI	0.022	0.607
sp|P0AEG6|DSBC_ECOLI	-0.669	0.001
sp|P76223|YNJB_ECOLI	1.021	0.002
sp|P31808|YCIK_ECOLI	0.522	0.000794
sp|P27828|WECB_ECOLI	-0.57	0.806
sp|P61889|MDH_ECOLI	-0.679	6.55e-13
sp|P31460|DGOR_ECOLI	0.538	0.096
sp|P0ACL5|GLCC_ECOLI	0.316	0.445
sp|P31224|ACRB_ECOLI	-0.146	0.108
sp|P0AD10|YECJ_ECOLI	-0.643	0.006
sp|P39452|RIR3_ECOLI	0.656	0.005
sp|P23894|HTPX_ECOLI	-1.217	1.23e-07
sp|P52094|HISQ_ECOLI	0.332	0.221
sp|P0A761|NANE_ECOLI	0.277	0.065
sp|P0AB28|YCED_ECOLI	-0.144	0.232
sp|P0AB12|YCCF_ECOLI	0.309	0.449
sp|P29013|YCGB_ECOLI	1.62	0.01
sp|P0AB61|YCIN_ECOLI	0.845	5.553e-05
