protein	log2FC	p-val
P0A906	1.036	7.966e-05
Q1R624	-0.587	0.002
Q1R4J1	-1.481	1.17e-09
P0ABU1	-0.025	0.767
P09126	0.163	0.983
P61951	0.611	0.0004273
P0A9S6	1.17	0.007
P75728	1.778	0.099
P30749	0.924	0.014
Q1RBF5	0.562	0.024
P0A963	-0.572	0.005
Q9XCW4	-0.339	0.102
P0A9Y1	-5.383	3.05e-08
P77475	0.154	0.787
P0AFG7	0.231	0.184
P0AAA2	0.111	0.658
P0A9J7	0.069	0.774
P0A9A0	0.483	0.011
P0AFH9	3.099	1.581e-10
P24173	0.007	0.76
P33570	1.882	0.006
Q1RF97	-1.267	0.0
Q0TKG8	0.034	0.698
B7LKT3	-0.368	0.0003381
P28630	-0.279	0.516
P37908	-0.036	0.746
P40120	0.043	0.926
P0AB39	0.837	0.0001545
P0AF09	-0.671	0.028
P0AAB8	2.566	1.477e-08
P0AAZ6	0.228	0.908
P0ACV1	-0.025	0.873
Q1RG95	0.487	0.225
B7LPT2	0.503	0.057
B7LW38	-1.189	0.004
P0ACU8	1.472	7.711e-07
P35272	0.023	0.902
Q1R5Y2	-0.195	0.093
B7LY40	0.105	0.517
B7LK02	0.499	0.036
Q1RFC8	0.054	0.937
P0A911	0.813	1.629e-05
P67066	0.138	0.565
P0ACP6	0.154	0.382
P23917	0.594	0.018
B1IW07	-1.047	1.332e-15
P52644	0.375	0.129
Q8FB22	-0.297	0.138
P76104	-1.159	3.611e-08
P0AAT7	-0.898	0.0007335
P23847	0.71	1.632e-13
P38489	-0.301	0.08
P17952	0.22	0.268
P0ABH8	0.662	1.883e-06
B7LRR3	-0.457	0.006
Q1R8U4	-0.529	0.011
B7LWK3	-4.512	6.442e-09
Q8XEG2	-0.12	0.469
Q8FBT3	-0.091	0.506
P37313	-0.115	0.43
P0AAI3	-0.501	0.0001527
Q1RG18	-0.149	0.387
P45771	0.399	0.138
P0AGJ6	0.287	0.037
P77348	1.343	4.12e-05
P37590	-0.045	0.837
P0A9K7	0.243	0.08
B7LK78	0.148	0.321
Q8X4I9	0.168	0.941
Q47334	-0.637	0.0005481
P0A7I6	-0.07	0.815
P0AB53	1.094	0.0001916
B7LS40	1.195	0.0001323
P51024	0.222	0.264
P00954	-0.148	0.161
P39177	5.256	0.0
P0A9P2	0.017	0.941
B7M5R7	0.084	0.632
Q1R6B0	-1.239	4.003e-08
P18335	-0.129	0.235
Q8FF30	-0.053	0.441
P23882	0.205	0.288
Q8XD88	0.417	0.202
P69489	0.98	0.067
P77285	-1.064	0.002
P0AD22	-0.654	0.034
P33643	-0.246	0.573
P25665	-0.543	0.048
P39298	0.579	0.331
Q8XEH9	-0.238	0.211
P0ABV0	-0.497	0.018
Q1RD70	0.662	0.041
P0A9R5	0.249	0.167
P00957	-0.079	0.185
P0ACZ1	-1.738	3.291e-06
B7N5N4	0.144	0.975
P0AA27	0.477	0.011
P08200	-0.003	0.616
P09169	0.487	0.0001451
P32684	-1.124	0.039
Q8X6X6	0.16	0.688
Q8XCM4	-0.478	0.013
P13035	2.691	5.059e-06
P37692	-0.17	0.502
P0ABK0	-0.107	0.524
P63419	2.561	7.641e-12
B7LN84	-0.034	0.879
P77806	0.714	0.087
B7LR33	-0.18	0.089
P0AD60	0.93	0.002
P21499	0.414	0.007
P0A7A6	0.343	0.238
P69812	0.153	0.697
B7LSB7	0.324	0.264
P77737	-0.294	0.061
P0A9T2	0.148	0.157
Q1R2Z4	0.052	0.648
B7NKT7	-0.166	0.532
B1IUS8	-3.86	1.087e-10
P0A9A8	-0.895	1.776e-15
B7LRS3	-1.019	0.04
P24215	0.302	0.335
B7LMI1	-0.103	0.518
P40874	-0.242	0.034
Q0TH50	0.66	0.001
P07604	0.197	0.546
Q8XA82	-0.099	0.645
P0AFW6	-0.42	0.124
P39831	-0.05	0.821
P0AG16	-0.189	0.068
P25536	-0.123	0.506
P00490	-0.093	0.053
Q0TFB7	-0.214	0.621
Q8X5L9	0.704	0.001
P77522	0.92	0.0003298
P08395	-1.402	1.013e-10
P32131	-0.403	0.062
Q8X4Q8	0.702	0.234
P77804	-0.028	0.467
P31057	0.711	0.069
Q1RDU6	1.293	0.000386
P52007	0.375	0.236
P0AEX5	0.401	0.168
P0A9D6	-0.642	0.0002491
P21169	0.193	0.611
B7LRN4	-0.222	0.102
Q8FAG5	2.3	0.0
P06999	0.436	0.0008355
P0ACP8	-0.131	0.355
P09832	-0.739	1.229e-12
B7LRT5	-0.904	3.852e-07
P0AG78	0.548	0.32
P0ADQ1	0.382	0.106
P0A6J0	0.457	0.12
P0ADT1	0.966	0.043
P11446	-0.472	0.005
P69784	1.203	6.846e-09
P0AB72	0.253	0.039
B7LVZ1	0.433	0.0001642
B7LVT0	-0.061	0.466
Q8XEJ1	1.05	0.0001317
P0ADK2	0.121	0.443
B7LWK9	0.383	0.171
P0A9M3	-0.081	0.418
Q8CW88	0.279	0.078
P30871	-0.44	0.023
B7LK77	0.068	0.908
P76272	-0.242	0.312
P0AE89	0.651	0.016
Q1R7I6	-0.21	0.115
Q57261	0.182	0.427
P69799	0.001	0.545
P0ABK6	-0.052	0.4
Q8FH06	0.289	0.01
Q1RA54	0.413	0.017
P0AFL8	-0.037	0.721
B7LLY2	0.201	0.34
P0AG32	0.13	0.124
P00960	-0.504	0.038
P0AFI3	-0.028	0.565
B1IU77	-0.511	2.24e-06
P0A9L7	-0.113	0.618
P06992	0.15	0.514
P0AE13	0.286	0.24
Q8XEC3	-1.402	0.0001719
B7LJQ3	-1.318	6.383e-07
P69452	1.995	0.0
Q1RGE4	0.528	0.0003176
P75863	0.141	0.203
P0AD57	0.376	0.073
Q8X711	0.17	0.547
P00946	0.111	0.789
P37902	1.43	0.0
P43533	-0.475	0.089
P0AB92	-0.447	0.0004551
Q0TBJ4	-0.335	0.003
P0AAF8	0.604	0.047
P0C0K4	0.072	0.86
B7LLI1	-0.903	0.01
P31827	0.945	0.002
P76502	-3.11	1.625e-09
B7LW69	1.064	0.000916
P20099	-0.032	0.82
P13029	0.012	0.762
P68919	-0.464	0.035
P0AFG9	0.085	0.327
B7LKG5	0.146	0.105
B7LRS6	-1.056	0.000923
P77150	-0.849	0.000203
P08660	0.173	0.068
P66828	0.291	0.062
B7LUR5	1.179	0.001
Q8XD03	0.609	5.085e-09
P76423	-0.641	0.078
Q8X9Y8	0.051	0.452
B7LWG2	0.539	0.532
P31554	0.23	0.006
P0ABD4	4.347	5.795e-13
Q8X7U3	-0.34	0.147
P23367	-0.064	0.735
P27550	2.367	0.0
P02943	0.71	0.002
P0AFF8	0.117	0.227
Q8X6X5	0.217	0.171
Q0TKQ4	0.24	0.828
P0A9L1	0.034	0.982
Q8XE27	0.292	0.01
P0ABB9	0.08	0.62
P76506	0.604	0.012
B7LKE6	0.427	0.18
P0A9E7	-1.735	2.915e-07
Q8FF72	-0.614	3.615e-06
B7LRT1	1.745	7.228e-11
P0ACB6	-0.055	0.965
P09551	1.455	4.441e-16
B7NTE0	0.652	0.0008077
P0AFJ3	0.312	0.277
P0AAR3	0.171	0.242
Q1RCQ9	-0.495	0.014
P31802	0.834	0.001
B7LKC3	-0.422	9.602e-05
P0A8Y3	0.031	0.768
P30126	-0.682	4.597e-06
P0ABQ1	-0.094	0.446
P0A9G7	3.587	0.0
P0ACB2	-0.675	0.0001626
P31808	0.172	0.343
P62587	-0.281	0.019
P51981	0.754	0.008
P75821	-0.104	0.909
P0AD51	4.79	0.0
P0AEJ3	1.863	1.377e-14
Q0TD60	0.312	0.41
B7LKB1	-0.152	0.627
Q8XBE0	-0.4	0.026
P77247	0.186	0.439
B1IW23	-0.157	0.106
P27302	0.011	0.766
P23538	0.255	0.015
P0A946	0.18	0.792
Q46925	-0.044	0.587
P0ABY6	0.533	0.092
B7LLY5	-0.106	0.793
P0A9J2	0.29	0.011
Q0TG79	1.036	5.019e-05
P00803	0.233	0.412
P10346	-0.064	0.719
Q8FL24	0.219	0.588
P14081	0.095	0.734
P77667	1.726	4.556e-06
Q46939	0.171	0.556
P17315	3.067	0.0
Q8XA76	0.578	0.125
P23869	0.656	0.014
P33355	0.152	0.863
P0A9S8	-0.274	0.119
P0ABJ2	0.194	0.254
Q46871	1.03	0.004
P0AC14	0.231	0.041
B7LRQ3	-0.329	0.128
B7LPC3	0.166	0.7
Q8FF55	-1.842	1.471e-07
B7LUL9	0.183	0.388
Q8X9J6	-0.609	0.003
P02930	0.149	0.194
P0A9W7	0.736	0.044
B7LRN6	0.058	0.979
P76015	0.358	0.566
P02925	1.697	0.0
B7LW30	0.136	0.363
P0AAC2	3.063	2.22e-16
P0AE40	0.601	0.029
P75823	-0.358	0.083
P0AEP5	0.515	0.000913
P77202	0.435	0.103
P37147	0.438	0.258
P27833	-0.054	0.995
P0ADV6	-0.381	0.081
B7LR36	0.423	0.219
P77562	-0.03	0.847
P0AFU8	0.261	0.18
B7MI95	-0.387	0.003
Q1R601	-0.415	0.082
P31828	0.913	9.383e-06
P16528	-0.355	0.19
P66680	-0.193	0.159
P33030	0.523	0.626
P0AC04	0.228	0.28
P76172	3.327	7.637e-07
P23886	-0.242	0.47
P46837	-0.469	0.0005304
P06612	-0.088	0.214
P08997	3.393	0.0
P23830	-0.373	0.01
Q1R7B4	-0.009	0.724
P0A9X5	-0.171	0.191
P09155	-0.049	0.959
P0AG81	4.267	7.45e-13
B7LUR8	-0.834	0.131
P0A440	0.219	0.258
P08506	0.928	6.677e-09
Q0TAD8	1.78	0.0
P00562	-0.147	0.136
P0A6A5	-0.143	0.151
P0A9N6	-0.355	0.043
P0AG91	-0.357	0.007
Q8XAP1	-1.909	0.000462
B1IXM2	-0.332	0.036
P28631	0.187	0.547
Q8FBM1	-0.191	0.009
P45531	0.588	0.405
P15034	0.519	0.017
P10100	0.408	0.101
P22256	1.925	1.553e-12
P23909	-0.313	0.012
B7LK79	0.056	0.746
P0A6C7	-0.893	0.002
Q1R382	0.038	0.857
P31806	1.59	0.0008712
Q1RCN4	0.063	0.715
B7LVZ2	0.488	0.031
B7LUK7	0.112	1.0
P75818	2.764	1.09e-07
P0ABS6	-0.127	0.259
Q1RET3	-1.236	4.474e-09
Q8FF70	0.372	0.005
P77775	2.25	1.11e-06
P37634	0.579	0.001
B7LKU3	-1.356	0.0
P0AD13	0.715	0.017
Q8XC50	-1.637	1.084e-13
B7M6S2	0.404	0.014
P0A9I3	0.01	0.537
Q0TEZ0	0.0002043	0.87
Q8FIS3	-0.013	0.785
P76113	1.937	0.000232
Q0TL93	0.814	1.418e-05
P07023	-0.256	0.007
P63737	-0.061	0.411
Q1R9D6	-0.24	0.155
P06149	-0.257	0.039
P39173	0.602	0.002
P0AA92	2.33	2.12e-09
P0AB26	-0.373	0.307
Q8FEE5	0.086	0.735
B7LRR1	1.242	0.0004406
P0A9G0	-0.471	0.44
P75746	-0.185	0.613
Q1RBE3	-0.201	0.274
P00582	0.269	0.049
B7LPQ9	-0.21	0.037
P16869	2.392	0.0
B7LLP8	-0.818	0.0003111
P0A919	0.93	1.025e-05
B7LMG1	0.7	1.337e-05
B7LWP5	0.431	1.627e-06
P04825	0.611	4.379e-06
P36938	0.276	0.017
P09831	-1.033	0.0
P63286	0.476	3.199e-12
