protein	log2FC	p-val
sp|P52643|LDHD_ECOLI	0.317	0.007
sp|P16701|CYST_ECOLI	-0.98	0.0004283
sp|P45748|TSAC_ECOLI	-0.25	0.086
sp|P0A6I3|COAA_ECOLI	0.307	0.022
sp|P0A993|F16PA_ECOLI	0.113	0.294
sp|P0AFB1|NLPI_ECOLI	0.106	0.486
sp|P0A9G4|CUER_ECOLI	0.092	0.977
sp|P0AAP3|FRMR_ECOLI	-0.006	0.908
sp|P06968|DUT_ECOLI	-0.284	0.258
sp|P0AEX5|KPPR_ECOLI	0.639	0.047
sp|P0A9T6|YBAQ_ECOLI	-0.232	0.48
sp|P0ACC7|GLMU_ECOLI	-0.378	0.002
sp|P0AFC3|NUOA_ECOLI	-0.241	0.212
sp|P0AEM9|FLIY_ECOLI	-0.072	0.109
sp|P0ABD8|BCCP_ECOLI	-0.188	0.222
sp|P0AC38|ASPA_ECOLI	-0.088	0.229
sp|P0AFM2|PROX_ECOLI	-0.38	0.072
sp|P0A9F1|MNTR_ECOLI	-0.481	0.174
sp|P0A832|SSRP_ECOLI	-0.006	0.857
sp|P0A746|MSRB_ECOLI	-0.082	0.62
sp|P09551|ARGT_ECOLI	1.268	0.0
sp|P0A705|IF2_ECOLI	-0.196	0.0007983
sp|P09323|PTW3C_ECOLI	0.681	1.332e-15
sp|P0A800|RPOZ_ECOLI	-0.054	0.601
sp|P36680|ZAPD_ECOLI	0.285	0.077
sp|P39835|GNTT_ECOLI	0.591	0.041
sp|P0AFG6|ODO2_ECOLI	-0.225	0.011
sp|P33224|AIDB_ECOLI	0.719	0.003
sp|P10902|NADB_ECOLI	-0.516	0.0006206
sp|P07109|HISP_ECOLI	0.635	0.009
sp|P76316|DCYD_ECOLI	0.081	0.438
sp|P69488|CUTA_ECOLI	0.75	0.348
sp|P0AC44|DHSD_ECOLI	-0.312	0.203
sp|P0AC30|FTSX_ECOLI	0.33	0.042
sp|P75777|YBHG_ECOLI	0.384	0.007
sp|P24186|FOLD_ECOLI	-0.352	0.004
sp|P12008|AROC_ECOLI	-0.008	0.759
sp|P0AG99|SECG_ECOLI	0.019	0.927
sp|P0A7R9|RS11_ECOLI	-0.67	1.513e-05
sp|P27829|WECC_ECOLI	-0.318	0.146
sp|P31133|POTF_ECOLI	0.671	2.594e-10
sp|P0A9D4|CYSE_ECOLI	0.248	0.233
sp|P0A6U3|MNMG_ECOLI	-0.476	3.045e-06
sp|P02929|TONB_ECOLI	-0.25	0.094
sp|P23003|TRMA_ECOLI	-0.477	0.001
sp|P15067|GLGX_ECOLI	0.236	0.063
sp|P0A9A9|FUR_ECOLI	0.32	0.006
sp|P23200|MGLC_ECOLI	0.392	0.351
sp|P28249|ASMA_ECOLI	0.605	5.669e-06
sp|P77211|CUSC_ECOLI	-0.004	0.9
sp|P37634|RLMJ_ECOLI	-0.027	0.942
sp|P26602|UBIC_ECOLI	0.19	0.454
sp|P0A9N4|PFLA_ECOLI	0.503	0.0002371
sp|P0AEP3|GALU_ECOLI	0.17	0.101
sp|P28635|METQ_ECOLI	0.076	0.21
sp|P0C0V0|DEGP_ECOLI	0.546	2.261e-09
sp|P00803|LEP_ECOLI	0.023	0.979
sp|P04951|KDSB_ECOLI	-0.052	0.76
sp|P0A7Z4|RPOA_ECOLI	-0.196	0.014
sp|P61714|RISB_ECOLI	-0.273	0.041
sp|P0A6E6|ATPE_ECOLI	-0.162	0.415
sp|P0AA99|YAFK_ECOLI	-0.445	0.031
sp|P0A7X3|RS9_ECOLI	-0.458	1.529e-05
sp|P0A8D0|NRDR_ECOLI	0.273	0.224
sp|P0AB28|YCED_ECOLI	-0.042	0.862
sp|P23331|KITH_ECOLI	-0.149	0.433
sp|P21179|CATE_ECOLI	1.282	0.0
sp|P0AEE5|DGAL_ECOLI	0.766	0.0
sp|P68679|RS21_ECOLI	-0.337	0.004
sp|P0AFX0|HPF_ECOLI	0.567	0.002
sp|P76002|PLIG_ECOLI	0.286	0.076
sp|P0AES0|GSP_ECOLI	0.004	0.768
sp|P36929|RSMB_ECOLI	-0.126	0.515
sp|P75682|YAGE_ECOLI	-0.021	0.981
sp|P69805|PTND_ECOLI	-0.498	3.67e-09
sp|P0AG40|RIBF_ECOLI	0.132	0.393
sp|P04036|DAPB_ECOLI	-0.403	1.479e-05
sp|P16869|FHUE_ECOLI	0.059	0.769
sp|P37339|LHGD_ECOLI	0.024	0.955
sp|P0AAR3|YBAK_ECOLI	-0.213	0.253
sp|P37774|YECC_ECOLI	-0.095	0.68
sp|P0A9Q7|ADHE_ECOLI	-0.001	0.627
sp|P08660|AK3_ECOLI	-1.078	0.0
sp|P0C8J6|GATY_ECOLI	0.295	1.385e-05
sp|P62768|YAEH_ECOLI	0.511	0.0002303
sp|P69811|PTFAH_ECOLI	0.031	0.921
sp|P0AEN8|FUCM_ECOLI	0.324	0.222
sp|P75818|YBJP_ECOLI	0.383	0.002
sp|P0AFG3|ODO1_ECOLI	-0.166	0.002
sp|P42641|OBG_ECOLI	-0.153	0.169
sp|Q46868|UBIK_ECOLI	0.121	0.328
sp|P0ABD3|BFR_ECOLI	1.427	0.0
sp|P0A8F0|UPP_ECOLI	-0.952	0.0
sp|P24182|ACCC_ECOLI	-0.022	0.909
sp|P0A6H1|CLPX_ECOLI	-0.194	0.023
sp|P29012|ALR2_ECOLI	0.387	0.051
sp|P22564|RIHC_ECOLI	0.512	0.0009143
sp|P02931|OMPF_ECOLI	0.093	0.195
sp|P52061|IXTPA_ECOLI	-0.385	0.008
sp|P63177|RLMB_ECOLI	0.013	0.689
sp|P76407|YEGS_ECOLI	0.294	0.066
sp|P32131|HEMN_ECOLI	0.284	0.232
sp|P04968|ILVA_ECOLI	-0.481	1.366e-07
sp|Q47690|MMUM_ECOLI	0.451	0.025
sp|P0A7E5|PYRG_ECOLI	-0.556	5.107e-15
sp|P0A6B4|ALR1_ECOLI	0.04	0.687
sp|P75874|YCCU_ECOLI	0.511	0.0007059
sp|P77148|YDHS_ECOLI	0.36	0.023
sp|P75694|YAHO_ECOLI	1.291	1.927e-12
sp|P0AED9|DCM_ECOLI	0.435	0.09
sp|P76256|TSAB_ECOLI	-0.201	0.432
sp|P0A8D6|YMDB_ECOLI	0.666	0.008
sp|P0A8Y5|YIDA_ECOLI	-0.577	0.0007918
sp|P0AER0|GLPF_ECOLI	1.262	9.927e-06
sp|P0CE48|EFTU2_ECOLI	-0.039	0.374
sp|P76372|WZZB_ECOLI	-0.205	0.094
sp|P0CB39|EPTC_ECOLI	-0.554	0.002
sp|P0ADZ0|RL23_ECOLI	-0.42	0.015
sp|P76658|HLDE_ECOLI	0.057	0.611
sp|P31979|NUOF_ECOLI	0.583	3.161e-11
sp|P24203|YJIA_ECOLI	0.16	0.424
sp|P0A7E9|PYRH_ECOLI	-0.669	0.0001167
sp|P0A6S7|GPDA_ECOLI	0.208	0.309
sp|P75914|YCDX_ECOLI	0.085	0.631
sp|P69783|PTGA_ECOLI	0.338	1.784e-05
sp|P06971|FHUA_ECOLI	-0.559	4.441e-16
sp|P12998|BIOF_ECOLI	-0.704	0.0006602
sp|P0A6L0|DEOC_ECOLI	0.496	5.069e-06
sp|P21169|DCOR_ECOLI	-0.403	0.035
sp|Q46863|YGIS_ECOLI	0.453	0.196
sp|P24202|MRR_ECOLI	-0.196	0.05
sp|P33363|BGLX_ECOLI	0.092	0.396
sp|P0A6Y5|HSLO_ECOLI	-0.064	0.559
sp|P37685|ALDB_ECOLI	2.274	0.0
sp|P37595|IAAA_ECOLI	0.114	0.793
sp|P0ADS6|YGGE_ECOLI	0.273	0.005
sp|P0A7S9|RS13_ECOLI	-0.407	0.0003226
sp|P67660|YHAJ_ECOLI	0.081	0.782
sp|P20099|BISC_ECOLI	0.321	0.236
sp|P0A951|ATDA_ECOLI	-0.09	0.804
sp|P43329|HRPA_ECOLI	0.193	0.025
sp|P77717|YBAY_ECOLI	0.784	8.918e-05
sp|P68688|GLRX1_ECOLI	-0.147	0.976
sp|P11880|MURF_ECOLI	-0.185	0.352
sp|P0A9K7|PHOU_ECOLI	0.118	0.249
sp|P0AG07|RPE_ECOLI	0.215	0.132
sp|P0A9Z1|GLNB_ECOLI	-0.262	0.12
sp|P64530|RCNR_ECOLI	0.249	0.21
sp|P30863|DKGB_ECOLI	-0.039	0.55
sp|P52094|HISQ_ECOLI	0.485	0.084
sp|P45800|IGAA_ECOLI	0.563	0.0001588
sp|P0A6T5|GCH1_ECOLI	-0.884	5.462e-14
sp|P0AAT9|YBEL_ECOLI	1.231	1.868e-07
sp|P0AAE0|CYCA_ECOLI	0.116	0.792
sp|P04994|EX7L_ECOLI	0.275	0.202
sp|P27833|WECE_ECOLI	-0.097	0.649
sp|P23909|MUTS_ECOLI	0.03	0.901
sp|P04982|RBSD_ECOLI	1.257	3.674e-11
sp|P62399|RL5_ECOLI	-0.336	0.0003061
sp|P0AFL3|PPIA_ECOLI	0.192	0.28
sp|P0AAC8|ISCA_ECOLI	-0.801	1.198e-08
sp|P15639|PUR9_ECOLI	-0.767	0.0
sp|P0A9J0|RNG_ECOLI	0.031	0.914
sp|P0AE22|APHA_ECOLI	0.568	0.025
sp|P17952|MURC_ECOLI	0.26	0.073
sp|P0AG20|RELA_ECOLI	0.48	6.277e-07
sp|P0A7N4|RL32_ECOLI	-0.342	0.202
sp|P08200|IDH_ECOLI	0.064	0.199
sp|P0ACA7|GSTB_ECOLI	0.379	0.001
sp|P69924|RIR2_ECOLI	-0.069	0.421
sp|P0AGF2|CSDE_ECOLI	-0.096	0.555
sp|P77554|YAHJ_ECOLI	0.166	0.734
sp|P33602|NUOG_ECOLI	0.316	6.331e-07
sp|P0A9L3|FKBB_ECOLI	-0.473	7.006e-05
sp|P23839|YICC_ECOLI	0.013	0.907
sp|P0AAC0|USPE_ECOLI	0.783	3.344e-11
sp|P0ACQ4|OXYR_ECOLI	0.359	0.002
sp|P0A7Z0|RPIA_ECOLI	-0.132	0.217
sp|P22186|MRAZ_ECOLI	0.033	0.93
sp|P0AEF8|DPPB_ECOLI	0.321	0.446
sp|P0AB58|LAPB_ECOLI	-0.023	0.78
sp|P07118|SYV_ECOLI	-0.195	0.0004055
sp|P21156|CYSD_ECOLI	-0.795	1.299e-08
sp|P04983|RBSA_ECOLI	0.991	3.716e-12
sp|P25906|PDXI_ECOLI	0.987	2.22e-15
sp|P31663|PANC_ECOLI	0.38	0.001
sp|P00887|AROH_ECOLI	-0.294	0.018
sp|P31475|YIEP_ECOLI	0.323	0.213
sp|P0C066|MLTC_ECOLI	0.649	0.063
sp|P64479|YDIZ_ECOLI	1.077	0.0001814
sp|P0A6F3|GLPK_ECOLI	1.226	0.0
sp|P0A6R0|FABH_ECOLI	0.188	0.173
sp|P46837|YHGF_ECOLI	-0.353	2.642e-06
sp|P08997|MASY_ECOLI	0.868	0.0
sp|P0AB65|ACYP_ECOLI	0.662	0.0001543
sp|P16926|MREC_ECOLI	-0.119	0.303
sp|P0A7V0|RS2_ECOLI	-0.537	1.062e-10
sp|P0A9C5|GLN1B_ECOLI	-0.07	0.112
sp|P0ABI4|CORA_ECOLI	0.976	2.754e-07
sp|P0AEI1|MIAB_ECOLI	-0.472	5.051e-07
sp|P66948|BEPA_ECOLI	0.555	0.0003224
sp|P0A7M2|RL28_ECOLI	-0.335	0.009
sp|P43672|UUP_ECOLI	-0.285	0.014
sp|P77667|SUFA_ECOLI	-0.901	0.003
sp|P08178|PUR5_ECOLI	-0.61	5.245e-08
sp|P0A729|NTPPB_ECOLI	0.586	9.796e-05
sp|P29680|DCUP_ECOLI	-0.072	0.845
sp|P0ABH0|FTSA_ECOLI	0.123	0.598
sp|P25519|HFLX_ECOLI	0.189	0.061
sp|Q46919|YQCC_ECOLI	-0.165	0.603
sp|P0AEJ6|EUTB_ECOLI	0.273	0.157
sp|P22634|MURI_ECOLI	-0.064	0.775
sp|P0AE82|CPXA_ECOLI	0.528	0.0001294
sp|P06709|BIRA_ECOLI	-0.018	0.954
sp|P64596|YRAP_ECOLI	0.351	0.008
sp|P0AB80|ILVE_ECOLI	-1.096	5.329e-15
sp|P0A7T7|RS18_ECOLI	-0.381	0.009
sp|P0A7L8|RL27_ECOLI	-0.463	0.039
sp|P76503|FADI_ECOLI	0.859	1.776e-15
sp|P05055|PNP_ECOLI	-0.007	0.968
sp|P0A9I3|GCVR_ECOLI	0.266	0.196
sp|P69451|LCFA_ECOLI	1.013	7.674e-13
sp|P03023|LACI_ECOLI	0.029	0.874
sp|P39177|USPG_ECOLI	0.733	5.766e-05
sp|P0A7L0|RL1_ECOLI	-0.555	9.099e-10
sp|P37330|MASZ_ECOLI	1.561	0.0
sp|P37649|PDEK_ECOLI	0.147	0.465
sp|P25522|MNME_ECOLI	-0.19	0.285
sp|P0A6L2|DAPA_ECOLI	-0.359	0.0008064
sp|P24251|CRL_ECOLI	-0.375	0.007
sp|P76507|YFDI_ECOLI	-0.399	0.039
sp|P37387|XYLF_ECOLI	1.761	7.14e-12
sp|P0A6L4|NANA_ECOLI	-0.062	0.535
sp|P31119|AAS_ECOLI	0.18	0.529
sp|P09030|EX3_ECOLI	0.106	0.776
sp|P23836|PHOP_ECOLI	0.295	0.004
sp|P34209|YDCF_ECOLI	1.273	5.063e-14
sp|P0A7K6|RL19_ECOLI	-0.607	6.691e-08
sp|P0AC75|KDTA_ECOLI	-0.224	0.329
sp|P00550|PTM3C_ECOLI	0.764	0.0
sp|P0A6N4|EFP_ECOLI	-0.495	2.375e-05
sp|P0AEG1|DPPC_ECOLI	0.094	0.812
sp|P0A953|FABB_ECOLI	0.205	0.008
sp|Q47622|SAPA_ECOLI	0.592	0.041
sp|P0A915|OMPW_ECOLI	1.866	1.166e-08
sp|P09147|GALE_ECOLI	0.157	0.185
sp|P0A9D2|GSTA_ECOLI	0.638	3.557e-06
sp|P0AD10|YECJ_ECOLI	-0.483	0.0009918
sp|P0A968|CSPD_ECOLI	0.374	0.03
sp|P19926|AGP_ECOLI	1.101	0.0
sp|P38489|NFSB_ECOLI	0.043	0.922
sp|P07813|SYL_ECOLI	-0.105	0.024
sp|P39325|YTFQ_ECOLI	2.175	0.0
sp|P46889|FTSK_ECOLI	-0.28	0.11
sp|P0AFH6|OPPC_ECOLI	-0.131	0.546
sp|P0C960|EMTA_ECOLI	-0.156	0.482
sp|P0A715|KDSA_ECOLI	-0.207	0.003
sp|P22255|CYSQ_ECOLI	0.721	2.31e-08
sp|P22256|GABT_ECOLI	0.503	1.634e-10
sp|P76291|CMOB_ECOLI	-0.365	0.11
sp|P0ADE6|KBP_ECOLI	1.044	0.0
sp|P77544|YFCF_ECOLI	0.489	0.003
sp|P41409|RIHA_ECOLI	-0.459	0.002
sp|P0ACE7|HINT_ECOLI	0.004	0.968
sp|P33136|OPGG_ECOLI	0.264	0.004
sp|P0A8P3|FETP_ECOLI	0.114	0.449
sp|P00888|AROF_ECOLI	-0.85	3.517e-12
sp|P68739|NFI_ECOLI	0.967	0.0001417
sp|P0AFM9|PSPB_ECOLI	0.564	0.004
sp|P0AEK2|FABG_ECOLI	0.032	0.933
sp|P12295|UNG_ECOLI	0.032	0.938
sp|P0A6W3|MRAY_ECOLI	-0.351	0.147
sp|P52095|DCLZ_ECOLI	0.475	0.089
sp|P0ADR8|PPNN_ECOLI	0.25	0.024
sp|P0A8M3|SYT_ECOLI	0.044	0.537
sp|P0AAB8|USPD_ECOLI	0.923	0.002
sp|P27848|YIGL_ECOLI	-0.364	0.001
sp|P77569|MHPR_ECOLI	0.715	3.971e-07
sp|P29208|MENC_ECOLI	-0.204	0.532
sp|P0A6Y1|IHFB_ECOLI	0.309	0.035
sp|P0A6K3|DEF_ECOLI	-0.241	0.239
sp|P25714|YIDC_ECOLI	-0.146	0.115
sp|P38054|CUSA_ECOLI	-0.105	0.141
sp|P39286|RSGA_ECOLI	0.175	0.218
sp|P0A8X0|YJGA_ECOLI	0.315	0.016
sp|P0AA53|QMCA_ECOLI	0.51	0.07
sp|P75949|NAGZ_ECOLI	0.045	0.9
sp|P60782|PLSY_ECOLI	0.857	0.0004955
sp|P0A6C8|ARGB_ECOLI	-0.02	0.734
sp|P0A7M9|RL31_ECOLI	-0.29	0.021
sp|P55734|YGAP_ECOLI	0.887	0.0006211
sp|P0A6H5|HSLU_ECOLI	-0.212	0.003
sp|P0ACU7|YJDC_ECOLI	0.685	1.074e-07
sp|P0AFX9|RSEB_ECOLI	0.561	0.003
sp|P64534|RCNB_ECOLI	0.577	0.033
sp|P37188|PTKB_ECOLI	0.413	0.0003872
sp|P30871|3PASE_ECOLI	-0.016	0.803
sp|P30860|ARTJ_ECOLI	0.626	2.904e-08
sp|P24215|UXUA_ECOLI	1.112	0.0
sp|P0A9K9|SLYD_ECOLI	0.1	0.476
sp|P0A940|BAMA_ECOLI	0.246	5.031e-05
sp|P0AB71|ALF_ECOLI	-0.239	0.002
sp|P08331|CPDB_ECOLI	0.592	2.082e-10
sp|P69829|PTSN_ECOLI	0.07	0.495
sp|P14081|SELB_ECOLI	-0.168	0.1
sp|P05194|AROD_ECOLI	0.004	0.613
sp|P0AFB5|NTRB_ECOLI	0.159	0.11
sp|P0AEK4|FABI_ECOLI	-0.119	0.143
sp|P0ABZ4|KDSC_ECOLI	-0.185	0.293
sp|P0A9L8|P5CR_ECOLI	0.244	0.212
sp|P07014|SDHB_ECOLI	0.315	0.000566
sp|P45955|CPOB_ECOLI	-0.051	0.85
sp|P0AC33|FUMA_ECOLI	-0.479	0.0
sp|P0AES9|HDEA_ECOLI	1.355	0.0003192
sp|P09832|GLTD_ECOLI	0.152	0.079
sp|P0AB52|YCHN_ECOLI	0.383	0.049
sp|P76272|YEBT_ECOLI	0.208	0.327
sp|P52647|NIFJ_ECOLI	0.628	3.012e-09
sp|P0ABF1|PCNB_ECOLI	-0.226	0.007
sp|P0A7C6|PEPE_ECOLI	0.686	0.000969
sp|P06612|TOP1_ECOLI	0.351	5.589e-07
sp|P43671|PQIB_ECOLI	-0.595	0.008
sp|P16659|SYP_ECOLI	-0.275	1.59e-05
sp|P37666|GHRB_ECOLI	-0.611	4.569e-08
sp|P0ABQ2|GARR_ECOLI	1.054	0.0001145
sp|P09158|SPEE_ECOLI	-0.548	0.002
sp|P0A6B7|ISCS_ECOLI	-0.373	1.009e-07
sp|P0AAB6|GALF_ECOLI	-0.187	0.033
sp|P0AG00|WZZE_ECOLI	-0.506	0.0003575
sp|P30011|NADC_ECOLI	0.11	0.382
sp|P06721|METC_ECOLI	0.229	0.021
sp|P76177|YDGH_ECOLI	0.036	0.77
sp|P12995|BIOA_ECOLI	-0.765	7.483e-05
sp|P0AGI8|TRKA_ECOLI	0.222	0.385
sp|P0A8S1|ARGP_ECOLI	0.174	0.196
sp|P37613|PANZ_ECOLI	-0.057	0.172
sp|P0A6D3|AROA_ECOLI	-0.373	0.003
sp|P0A6V1|GLGC_ECOLI	0.375	9.981e-05
sp|P30750|METN_ECOLI	0.006	0.925
sp|P76341|HIUH_ECOLI	0.138	0.418
sp|P23721|SERC_ECOLI	-0.244	0.0003047
sp|P0A784|ORN_ECOLI	-0.054	0.745
sp|P00954|SYW_ECOLI	-0.12	0.106
sp|P76086|PAAX_ECOLI	0.65	0.002
sp|P42599|YGJR_ECOLI	0.93	1.316e-06
sp|P0AFJ7|PITA_ECOLI	-0.203	0.07
sp|P46853|YHHX_ECOLI	-0.014	0.889
sp|P0ACB7|HEMY_ECOLI	0.314	0.005
sp|P0A7A5|PIMT_ECOLI	0.5	0.053
sp|P69441|KAD_ECOLI	0.243	0.002
sp|P75863|YCBX_ECOLI	0.734	4.179e-09
sp|P0A8I3|YAAA_ECOLI	0.065	0.961
sp|P0ADK8|YIBL_ECOLI	-0.25	0.182
sp|P31060|MODF_ECOLI	0.125	0.141
sp|P0A7N9|RL33_ECOLI	-0.36	0.055
sp|P39265|ALSB_ECOLI	0.813	1.209e-08
sp|P0AG63|RS17_ECOLI	-0.129	0.524
sp|P39285|MSCM_ECOLI	0.37	0.016
sp|P76346|MTFA_ECOLI	0.904	2.759e-08
sp|P77504|YBBP_ECOLI	-0.156	0.498
sp|P0A8R0|RRAA_ECOLI	0.548	0.0003409
sp|P0A6Z3|HTPG_ECOLI	-0.016	0.636
sp|P0ADV1|LPTA_ECOLI	0.414	0.001
sp|P04079|GUAA_ECOLI	-0.604	0.0
sp|P37617|ZNTA_ECOLI	-0.266	0.056
sp|P0AE01|TRMJ_ECOLI	0.059	0.797
sp|P77488|DXS_ECOLI	0.005	0.672
sp|P61320|LOLB_ECOLI	-0.219	0.111
sp|P0AF20|NAGC_ECOLI	0.216	0.041
sp|P0ADW3|YHCB_ECOLI	-0.111	0.208
sp|P0A8G9|EX7S_ECOLI	0.27	0.433
sp|P63386|MLAF_ECOLI	-0.103	0.783
sp|P04816|LIVK_ECOLI	0.14	0.447
sp|P76149|SAD_ECOLI	-0.143	0.199
sp|P33195|GCSP_ECOLI	-0.589	3.997e-15
sp|P76329|MPGP_ECOLI	1.644	8.098e-07
sp|P0ABS1|DKSA_ECOLI	0.025	0.965
sp|P0AB61|YCIN_ECOLI	0.54	0.078
sp|P06986|HIS8_ECOLI	0.413	3.493e-05
sp|P10908|UGPQ_ECOLI	0.891	1.034e-06
sp|P46125|YEDI_ECOLI	-0.123	0.755
sp|P0A7B5|PROB_ECOLI	0.037	0.871
sp|P0ADY1|PPID_ECOLI	0.015	0.991
sp|P0A6R3|FIS_ECOLI	-1.465	3.652e-06
sp|P0AB91|AROG_ECOLI	-0.853	0.0
sp|P0AF96|TABA_ECOLI	0.25	0.006
sp|P0A998|FTNA_ECOLI	0.353	0.116
sp|P0A6F9|CH10_ECOLI	0.146	0.255
sp|P20966|PTFBC_ECOLI	0.546	4.303e-06
sp|P63224|GMHA_ECOLI	0.278	0.003
sp|P0AG86|SECB_ECOLI	0.101	0.427
sp|P23930|LNT_ECOLI	-0.133	0.526
sp|P23857|PSPE_ECOLI	-0.413	0.08
sp|P76243|YEAO_ECOLI	0.377	0.059
sp|P0AFD1|NUOE_ECOLI	0.422	0.006
sp|P00894|ILVH_ECOLI	0.089	0.384
sp|P77748|YDIJ_ECOLI	0.366	6.907e-06
sp|P23917|MAK_ECOLI	0.779	1.841e-06
sp|P0A7W1|RS5_ECOLI	-0.395	6.35e-06
sp|P0ABZ1|FLIG_ECOLI	0.448	0.241
sp|P60240|RAPA_ECOLI	-0.031	0.84
sp|P0A761|NANE_ECOLI	0.476	0.049
sp|P31069|KCH_ECOLI	-0.498	0.029
sp|P37665|YIAD_ECOLI	-0.434	0.164
sp|P33368|YOHF_ECOLI	1.7	2.199e-07
sp|P0ADC3|LOLC_ECOLI	0.375	0.171
sp|P00490|PHSM_ECOLI	-0.386	8.328e-07
sp|P39406|RSMC_ECOLI	-0.084	0.5
sp|P0A9R7|FTSE_ECOLI	0.105	0.708
sp|P0C018|RL18_ECOLI	-0.346	0.144
sp|P75830|MACA_ECOLI	0.542	0.0001088
sp|P0A6A0|UBIB_ECOLI	0.47	0.085
sp|P0A858|TPIS_ECOLI	-0.278	0.007
sp|P0A9V1|LPTB_ECOLI	0.19	0.133
sp|P0A9D8|DAPD_ECOLI	-0.194	0.027
sp|P25740|RFAG_ECOLI	0.388	0.061
sp|P0AE78|CORC_ECOLI	-0.148	0.17
sp|P05637|APAH_ECOLI	0.308	0.244
sp|P0A830|DCTA_ECOLI	0.811	1.627e-05
sp|P60752|MSBA_ECOLI	0.1	0.496
sp|P23842|PDEA_ECOLI	-0.492	0.04
sp|P0A8I5|TRMB_ECOLI	0.093	0.811
sp|P0A7B1|PPK1_ECOLI	0.312	0.0002523
sp|P0AEZ3|MIND_ECOLI	0.304	0.0003284
sp|P07117|PUTP_ECOLI	0.517	0.0008642
sp|P00957|SYA_ECOLI	-0.112	0.003
sp|P75828|YBJD_ECOLI	-0.242	0.152
sp|P16456|SELD_ECOLI	0.029	0.887
sp|P0A8W0|NANR_ECOLI	-0.159	0.389
sp|P00370|DHE4_ECOLI	-0.511	4.441e-16
sp|P0A991|ALF1_ECOLI	0.78	0.0
sp|P00960|SYGA_ECOLI	-0.147	0.144
sp|P04425|GSHB_ECOLI	0.174	0.064
sp|P64585|YQJE_ECOLI	0.648	0.0004838
sp|P05042|FUMC_ECOLI	0.81	0.0
sp|P76491|5DNU_ECOLI	-0.246	0.201
sp|P0AEE1|DCRB_ECOLI	-0.008	0.846
sp|P0AET8|HDHA_ECOLI	0.81	8.737e-09
sp|P27828|WECB_ECOLI	-0.686	0.006
sp|P0AB43|YCGL_ECOLI	-0.03	0.678
sp|P0ACV8|YMJA_ECOLI	0.691	0.017
sp|P32705|ACTP_ECOLI	2.149	1.465e-13
sp|P61517|CAN_ECOLI	-0.287	0.011
sp|P77721|YDJF_ECOLI	0.184	0.68
sp|P0AF12|MTNN_ECOLI	-0.342	0.018
sp|P0ABT2|DPS_ECOLI	0.91	1.776e-15
sp|P0AFU8|RISA_ECOLI	-0.161	0.237
sp|P0A6Y8|DNAK_ECOLI	-0.048	0.174
sp|P56262|DLHH_ECOLI	0.424	0.02
sp|P07762|GLGB_ECOLI	0.276	0.029
sp|P52007|YECM_ECOLI	0.299	0.128
sp|P0ACN4|ALLR_ECOLI	-0.036	0.984
sp|P0A8K1|PSD_ECOLI	0.412	0.001
sp|P31120|GLMM_ECOLI	0.059	0.608
sp|P00968|CARB_ECOLI	-0.641	0.0
sp|P02919|PBPB_ECOLI	0.232	0.066
sp|P30850|RNB_ECOLI	-0.478	4.419e-11
sp|P0A6F5|CH60_ECOLI	-0.068	0.173
sp|P0ACB2|HEM2_ECOLI	0.392	0.000836
sp|P15373|PRLF_ECOLI	-0.048	0.929
sp|P0AG30|RHO_ECOLI	-0.039	0.394
sp|P11447|ARLY_ECOLI	-0.364	4.553e-06
sp|P0A6V8|GLK_ECOLI	0.274	0.01
sp|P13001|BIOH_ECOLI	0.003	1.0
sp|P31063|YEDD_ECOLI	0.144	0.365
sp|P27242|WAAU_ECOLI	-0.176	0.354
sp|P0AG18|PURE_ECOLI	-1.206	4.512e-08
sp|P0A7F3|PYRI_ECOLI	-0.748	1.321e-11
sp|P0AAV4|PXPB_ECOLI	0.343	0.243
sp|P09151|LEU1_ECOLI	0.57	0.0
sp|P00936|CYAA_ECOLI	-0.708	0.036
sp|P75957|LOLD_ECOLI	0.062	0.659
sp|P63228|GMHBB_ECOLI	-0.185	0.255
sp|P0ACV6|MPAA_ECOLI	0.88	0.079
sp|P0AGK8|ISCR_ECOLI	-0.563	0.0007248
sp|P0ACX3|YDHR_ECOLI	0.233	0.072
sp|P21513|RNE_ECOLI	0.085	0.333
sp|P0AAQ2|YAJD_ECOLI	0.021	0.73
sp|P0AEM0|FKBX_ECOLI	0.102	0.851
sp|P64612|ZAPE_ECOLI	0.345	0.157
sp|P24171|DCP_ECOLI	0.346	3.118e-05
sp|P18392|RSTB_ECOLI	0.274	0.337
sp|P76142|LSRB_ECOLI	2.353	2.62e-13
sp|P0AF98|LPTF_ECOLI	0.501	0.002
sp|P0AEM6|FLIA_ECOLI	-0.069	0.776
sp|P10441|LPXB_ECOLI	0.691	0.002
sp|P0A9J8|CMPDT_ECOLI	1.227	0.0
sp|P22939|ISPA_ECOLI	0.046	0.965
sp|P0A722|LPXA_ECOLI	0.383	0.035
sp|P76008|LDCA_ECOLI	0.064	0.969
sp|P37344|PSPF_ECOLI	-0.152	0.573
sp|Q59385|COPA_ECOLI	0.334	1.334e-06
sp|P0AD24|YEJL_ECOLI	0.158	0.717
sp|P0A8M0|SYN_ECOLI	0.059	0.681
sp|P0A763|NDK_ECOLI	-0.142	0.272
sp|P77718|THII_ECOLI	-0.501	3.958e-07
sp|P0C0L2|OSMC_ECOLI	1.398	0.0
